*tech,year,sc_point_gid,capacity
wind-ons_9,2010,50181,101.4
wind-ons_8,2010,50865,104.2
wind-ons_8,2010,51155,42.0
wind-ons_6,2010,52862,44.0
wind-ons_7,2010,52863,228.6
wind-ons_9,2010,55742,40.5
wind-ons_9,2010,56426,118.5
wind-ons_9,2010,56427,40.5
wind-ons_7,2010,57100,149.0
wind-ons_7,2010,57708,9.7
wind-ons_9,2010,57997,57.0
wind-ons_6,2010,58348,7.2
wind-ons_7,2010,59032,149.4
wind-ons_9,2010,59143,2.6
wind-ons_8,2010,59145,11.9
wind-ons_5,2010,59696,136.3
wind-ons_6,2010,59699,199.0
wind-ons_5,2010,59708,95.0
wind-ons_7,2010,59716,78.0
wind-ons_8,2010,59717,156.0
wind-ons_9,2010,59827,4.5
wind-ons_7,2010,60379,262.2
wind-ons_7,2010,60381,94.0
wind-ons_6,2010,60382,98.9
wind-ons_8,2010,60383,204.0
wind-ons_5,2010,60393,176.9
wind-ons_3,2010,60394,122.8
wind-ons_9,2010,60511,115.5
wind-ons_8,2010,61065,163.3
wind-ons_6,2010,61066,125.4
wind-ons_8,2010,61067,102.9
wind-ons_5,2010,61070,9.9
wind-ons_4,2010,61072,5.0
wind-ons_4,2010,61073,8.0
wind-ons_6,2010,61078,41.0
wind-ons_7,2010,61747,81.0
wind-ons_9,2010,61749,221.0
wind-ons_7,2010,61750,102.9
wind-ons_6,2010,61753,98.7
wind-ons_6,2010,61754,72.0
wind-ons_6,2010,61755,3.3
wind-ons_6,2010,61756,9.9
wind-ons_5,2010,61757,9.9
wind-ons_5,2010,61761,25.0
wind-ons_6,2010,61762,102.3
wind-ons_8,2010,62085,66.0
wind-ons_7,2010,62431,24.0
wind-ons_8,2010,62432,100.8
wind-ons_6,2010,62434,100.5
wind-ons_6,2010,62440,10.0
wind-ons_6,2010,62441,8.3
wind-ons_5,2010,62442,1.7
wind-ons_5,2010,63117,76.5
wind-ons_6,2010,63125,6.6
wind-ons_8,2010,63304,25.0
wind-ons_5,2010,63801,24.6
wind-ons_6,2010,63802,25.2
wind-ons_9,2010,64637,49.5
wind-ons_8,2010,65242,135.0
wind-ons_9,2010,65299,50.6
wind-ons_9,2010,65302,49.5
wind-ons_9,2010,65321,120.0
wind-ons_8,2010,65983,48.0
wind-ons_7,2010,65985,31.5
wind-ons_9,2010,65987,18.0
wind-ons_9,2010,66005,148.5
wind-ons_7,2010,66198,4.5
wind-ons_9,2010,66689,48.0
wind-ons_8,2010,66698,0.97
wind-ons_9,2010,66699,0.93
wind-ons_8,2010,67381,0.7
wind-ons_8,2010,67922,100.7
wind-ons_8,2010,68065,0.7
wind-ons_8,2010,68253,4.5
wind-ons_8,2010,68902,106.5
wind-ons_9,2010,69586,81.0
wind-ons_9,2010,69587,100.5
wind-ons_9,2010,69589,97.5
wind-ons_9,2010,70067,30.0
wind-ons_10,2010,71470,61.5
wind-ons_8,2010,72249,1.8
wind-ons_9,2010,73521,180.0
wind-ons_9,2010,76278,0.4
wind-ons_6,2010,77102,45.5
wind-ons_5,2010,77103,45.5
wind-ons_8,2010,77785,30.55
wind-ons_5,2010,77787,68.5
wind-ons_5,2010,77788,16.5
wind-ons_10,2010,77811,24.0
wind-ons_8,2010,78469,30.55
wind-ons_9,2010,78471,68.5
wind-ons_8,2010,79020,2.0
wind-ons_8,2010,79154,16.5
wind-ons_9,2010,79704,2.0
wind-ons_8,2010,80379,0.93
wind-ons_8,2010,80380,0.93
wind-ons_9,2010,80381,0.93
wind-ons_9,2010,80439,11.0
wind-ons_10,2010,80542,5.2
wind-ons_8,2010,81063,0.97
wind-ons_9,2010,81064,0.97
wind-ons_9,2010,81065,0.93
wind-ons_9,2010,81066,0.93
wind-ons_9,2010,81747,0.97
wind-ons_9,2010,81748,0.97
wind-ons_8,2010,81749,0.97
wind-ons_9,2010,81750,0.97
wind-ons_9,2010,81751,0.93
wind-ons_10,2010,82431,1.9
wind-ons_9,2010,82432,0.97
wind-ons_9,2010,82433,0.97
wind-ons_9,2010,82434,0.97
wind-ons_9,2010,82435,0.93
wind-ons_9,2010,82436,0.93
wind-ons_9,2010,82507,59.0
wind-ons_9,2010,82610,1.8
wind-ons_7,2010,82980,21.0
wind-ons_9,2010,83093,40.5
wind-ons_9,2010,83096,25.0
wind-ons_10,2010,83116,11.8
wind-ons_9,2010,83117,1.7
wind-ons_9,2010,83118,1.3
wind-ons_9,2010,83119,0.97
wind-ons_9,2010,83120,0.93
wind-ons_9,2010,83121,0.93
wind-ons_9,2010,83123,1.7
wind-ons_8,2010,83258,30.0
wind-ons_8,2010,83261,11.5
wind-ons_7,2010,83664,21.0
wind-ons_10,2010,83801,1.7
wind-ons_9,2010,83802,2.1
wind-ons_9,2010,83803,2.1
wind-ons_9,2010,83804,0.97
wind-ons_9,2010,83805,0.93
wind-ons_9,2010,83807,1.7
wind-ons_9,2010,83891,51.2
wind-ons_8,2010,83944,34.5
wind-ons_5,2010,84351,8.4
wind-ons_5,2010,84352,18.9
wind-ons_7,2010,84375,64.5
wind-ons_9,2010,84482,50.4
wind-ons_10,2010,84483,103.5
wind-ons_10,2010,84485,3.9
wind-ons_10,2010,84486,4.2
wind-ons_9,2010,84487,4.2
wind-ons_9,2010,84488,0.97
wind-ons_9,2010,84489,0.93
wind-ons_9,2010,84576,69.0
wind-ons_10,2010,85167,150.0
wind-ons_10,2010,85168,11.2
wind-ons_10,2010,85169,49.5
wind-ons_10,2010,85170,2.1
wind-ons_10,2010,85171,4.2
wind-ons_10,2010,85172,1.5
wind-ons_9,2010,85173,0.97
wind-ons_10,2010,85350,1.5
wind-ons_5,2010,85722,10.5
wind-ons_10,2010,85853,98.8
wind-ons_10,2010,85854,2.0
wind-ons_10,2010,85855,2.0
wind-ons_10,2010,85856,1.7
wind-ons_9,2010,85907,145.2
wind-ons_10,2010,86519,51.0
wind-ons_9,2010,86535,5.2
wind-ons_9,2010,86536,51.0
wind-ons_10,2010,86539,2.0
wind-ons_10,2010,86540,2.0
wind-ons_10,2010,86541,0.93
wind-ons_10,2010,86542,43.06
wind-ons_10,2010,86543,0.04
wind-ons_9,2010,86559,32.0
wind-ons_9,2010,86560,3.0
wind-ons_9,2010,87199,1.3
wind-ons_9,2010,87219,9.2
wind-ons_9,2010,87221,85.5
wind-ons_10,2010,87222,12.0
wind-ons_9,2010,87223,10.4
wind-ons_9,2010,87224,2.0
wind-ons_9,2010,87225,1.3
wind-ons_10,2010,87226,0.9
wind-ons_10,2010,87227,15.6
wind-ons_10,2010,87228,1.2
wind-ons_10,2010,87229,19.98
wind-ons_9,2010,87243,8.0
wind-ons_8,2010,87273,3.6
wind-ons_9,2010,87274,12.9
wind-ons_9,2010,87275,67.7
wind-ons_8,2010,87342,20.0
wind-ons_8,2010,87345,112.0
wind-ons_9,2010,87346,6.6
wind-ons_8,2010,87883,1.3
wind-ons_9,2010,87905,205.5
wind-ons_10,2010,87907,2.0
wind-ons_9,2010,87908,2.0
wind-ons_9,2010,87909,1.3
wind-ons_9,2010,87910,1.0
wind-ons_9,2010,87911,0.9
wind-ons_10,2010,87912,0.02
wind-ons_10,2010,87914,100.5
wind-ons_9,2010,87929,100.5
wind-ons_9,2010,87957,42.57
wind-ons_9,2010,87958,44.55
wind-ons_9,2010,88030,126.0
wind-ons_8,2010,88036,37.5
wind-ons_9,2010,88587,11.6
wind-ons_9,2010,88588,2.0
wind-ons_9,2010,88589,2.0
wind-ons_10,2010,88592,1.5
wind-ons_9,2010,88593,2.0
wind-ons_9,2010,88594,8.4
wind-ons_9,2010,88595,1.0
wind-ons_10,2010,88596,99.0
wind-ons_9,2010,88599,2.1
wind-ons_9,2010,88602,1.3
wind-ons_9,2010,88612,100.0
wind-ons_9,2010,88613,100.7
wind-ons_9,2010,88641,11.88
wind-ons_9,2010,88642,13.5
wind-ons_9,2010,88714,100.5
wind-ons_8,2010,88719,87.5
wind-ons_8,2010,89273,2.0
wind-ons_9,2010,89274,2.0
wind-ons_9,2010,89276,1.3
wind-ons_10,2010,89277,20.0
wind-ons_10,2010,89280,0.9
wind-ons_9,2010,89284,1.7
wind-ons_9,2010,89285,0.9
wind-ons_9,2010,89287,1.3
wind-ons_9,2010,89295,9.8
wind-ons_9,2010,89296,13.5
wind-ons_9,2010,89297,91.1
wind-ons_9,2010,89326,54.0
wind-ons_10,2010,89888,39.0
wind-ons_9,2010,89955,3.8
wind-ons_8,2010,89956,2.0
wind-ons_8,2010,89957,1.7
wind-ons_9,2010,89958,1.7
wind-ons_9,2010,89959,1.3
wind-ons_9,2010,89960,1.3
wind-ons_9,2010,89961,2.0
wind-ons_9,2010,89962,2.0
wind-ons_9,2010,89963,0.9
wind-ons_9,2010,89968,1.7
wind-ons_9,2010,89969,0.9
wind-ons_9,2010,89981,270.0
wind-ons_10,2010,90571,99.0
wind-ons_10,2010,90572,99.0
wind-ons_9,2010,90644,2.0
wind-ons_9,2010,90645,98.2
wind-ons_9,2010,90646,49.6
wind-ons_9,2010,90647,43.5
wind-ons_9,2010,90648,10.5
wind-ons_9,2010,90654,10.5
wind-ons_9,2010,90657,20.0
wind-ons_9,2010,90659,80.0
wind-ons_9,2010,90660,80.0
wind-ons_9,2010,90661,78.0
wind-ons_9,2010,90662,80.0
wind-ons_8,2010,90665,30.0
wind-ons_9,2010,90666,99.0
wind-ons_9,2010,91253,17.0
wind-ons_10,2010,91257,99.0
wind-ons_9,2010,91327,1.2
wind-ons_9,2010,91329,0.6
wind-ons_9,2010,91330,100.0
wind-ons_9,2010,91340,66.0
wind-ons_9,2010,91341,199.0
wind-ons_9,2010,91344,29.7
wind-ons_8,2010,91348,0.5
wind-ons_9,2010,92025,150.0
wind-ons_8,2010,92146,100.5
wind-ons_8,2010,92156,64.5
wind-ons_9,2010,92706,2.3
wind-ons_9,2010,92710,98.0
wind-ons_9,2010,92711,42.0
wind-ons_9,2010,93385,21.0
wind-ons_8,2010,93401,75.0
wind-ons_8,2010,93417,30.0
wind-ons_9,2010,94734,8.91
wind-ons_10,2010,94750,76.5
wind-ons_8,2010,94771,0.9
wind-ons_9,2010,94890,24.0
wind-ons_10,2010,95417,8.91
wind-ons_10,2010,95418,54.27
wind-ons_9,2010,95433,0.7
wind-ons_9,2010,95434,104.3
wind-ons_10,2010,95438,62.2
wind-ons_9,2010,95449,199.7
wind-ons_8,2010,95454,0.9
wind-ons_10,2010,96102,8.91
wind-ons_9,2010,96117,0.7
wind-ons_9,2010,96118,160.5
wind-ons_10,2010,96122,123.0
wind-ons_9,2010,96130,150.0
wind-ons_9,2010,96131,16.2
wind-ons_8,2010,96157,100.5
wind-ons_10,2010,96770,59.4
wind-ons_9,2010,96802,15.0
wind-ons_9,2010,96806,78.0
wind-ons_9,2010,96814,35.0
wind-ons_9,2010,97408,1.3
wind-ons_8,2010,97624,102.0
wind-ons_9,2010,97625,26.0
wind-ons_10,2010,98091,99.0
wind-ons_10,2010,98092,19.5
wind-ons_9,2010,98093,4.9
wind-ons_10,2010,98184,150.0
wind-ons_7,2010,98745,48.86
wind-ons_10,2010,98775,1.8
wind-ons_10,2010,98776,25.0
wind-ons_10,2010,98777,25.0
wind-ons_10,2010,98778,28.8
wind-ons_9,2010,98857,150.0
wind-ons_9,2010,98869,150.0
wind-ons_7,2010,99428,64.08
wind-ons_9,2010,99429,142.2
wind-ons_7,2010,99430,12.14
wind-ons_10,2010,99459,24.8
wind-ons_10,2010,99460,41.4
wind-ons_9,2010,99462,99.0
wind-ons_10,2010,99540,99.0
wind-ons_9,2010,99545,14.7
wind-ons_8,2010,100113,15.92
wind-ons_10,2010,100143,16.8
wind-ons_8,2010,100267,76.2
wind-ons_9,2010,100268,217.5
wind-ons_7,2010,100305,1.8
wind-ons_8,2010,100306,1.8
wind-ons_8,2010,100949,2.5
wind-ons_8,2010,100950,80.0
wind-ons_8,2010,100989,1.8
wind-ons_8,2010,100990,1.8
wind-ons_8,2010,101634,2.5
wind-ons_10,2010,102396,75.0
wind-ons_10,2010,102888,29.4
wind-ons_8,2010,102995,1.5
wind-ons_8,2010,102996,1.5
wind-ons_8,2010,103006,10.5
wind-ons_6,2010,103079,62.5
wind-ons_10,2010,103080,80.0
wind-ons_9,2010,103573,42.0
wind-ons_10,2010,103643,150.0
wind-ons_10,2010,103647,174.8
wind-ons_8,2010,103683,8.4
wind-ons_7,2010,103684,53.0
wind-ons_8,2010,103689,49.5
wind-ons_8,2010,103690,99.0
wind-ons_8,2010,103691,51.0
wind-ons_8,2010,104368,72.0
wind-ons_8,2010,104374,106.0
wind-ons_8,2010,105051,150.0
wind-ons_9,2010,105130,29.4
wind-ons_9,2010,105163,7.5
wind-ons_9,2010,105631,221.0
wind-ons_7,2010,105635,199.5
wind-ons_9,2010,105637,201.0
wind-ons_9,2010,105638,60.0
wind-ons_8,2010,105639,151.8
wind-ons_8,2010,105640,22.5
wind-ons_8,2010,105813,9.0
wind-ons_9,2010,105815,52.5
wind-ons_6,2010,106181,16.2
wind-ons_7,2010,106182,13.1
wind-ons_1,2010,106259,18.9
wind-ons_8,2010,106315,79.5
wind-ons_7,2010,106321,29.7
wind-ons_8,2010,106495,15.0
wind-ons_9,2010,106498,37.8
wind-ons_8,2010,106865,150.0
wind-ons_9,2010,107053,0.7
wind-ons_8,2010,107119,130.5
wind-ons_8,2010,107121,106.0
wind-ons_8,2010,107123,199.7
wind-ons_9,2010,107181,34.5
wind-ons_9,2010,107182,30.0
wind-ons_9,2010,107549,150.0
wind-ons_9,2010,107550,145.8
wind-ons_9,2010,107737,0.7
wind-ons_8,2010,107803,100.0
wind-ons_9,2010,107804,200.0
wind-ons_8,2010,107805,101.3
wind-ons_3,2010,108231,15.5
wind-ons_7,2010,108235,60.0
wind-ons_9,2010,108478,210.9
wind-ons_8,2010,108489,99.0
wind-ons_5,2010,108916,24.0
wind-ons_2,2010,108918,3.0
wind-ons_9,2010,109162,213.8
wind-ons_3,2010,109600,38.0
wind-ons_9,2010,109797,146.0
wind-ons_8,2010,109841,100.5
wind-ons_8,2010,110480,5.0
wind-ons_9,2010,110481,50.4
wind-ons_9,2010,110601,100.0
wind-ons_5,2010,110970,18.0
wind-ons_10,2010,111285,164.0
wind-ons_9,2010,111855,50.4
wind-ons_8,2010,111967,66.0
wind-ons_9,2010,112540,56.7
wind-ons_3,2010,115076,17.0
wind-ons_5,2010,115139,203.5
wind-ons_8,2010,115304,1.7
wind-ons_10,2010,116621,96.0
wind-ons_10,2010,117305,105.0
wind-ons_10,2010,120721,148.5
wind-ons_10,2010,120722,100.8
wind-ons_9,2010,122751,99.0
wind-ons_6,2010,124792,1.5
wind-ons_8,2010,125476,4.0
wind-ons_10,2010,126865,100.5
wind-ons_9,2010,127525,75.0
wind-ons_10,2010,127527,162.0
wind-ons_10,2010,128912,112.2
wind-ons_1,2010,129454,7.4
wind-ons_1,2010,129455,13.6
wind-ons_7,2010,129457,8.3
wind-ons_10,2010,129625,150.0
wind-ons_1,2010,130137,8.7
wind-ons_3,2010,130139,29.0
wind-ons_3,2010,130140,76.9
wind-ons_1,2010,130820,3.0
wind-ons_1,2010,130821,22.0
wind-ons_10,2010,130825,135.0
wind-ons_10,2010,130826,60.3
wind-ons_10,2010,130949,1.5
wind-ons_10,2010,130978,44.0
wind-ons_10,2010,130979,50.0
wind-ons_1,2010,131503,2.4
wind-ons_1,2010,131504,18.4
wind-ons_1,2010,131505,46.9
wind-ons_5,2010,131512,0.1
wind-ons_1,2010,132187,1.8
wind-ons_2,2010,132188,17.3
wind-ons_8,2010,132189,59.6
wind-ons_3,2010,132195,28.7
wind-ons_4,2010,132196,3.5
wind-ons_10,2010,132872,6.5
wind-ons_6,2010,132878,88.5
wind-ons_4,2010,132879,25.3
wind-ons_7,2010,133556,1.6
wind-ons_7,2010,133557,15.3
wind-ons_6,2010,133559,67.0
wind-ons_6,2010,133563,4.2
wind-ons_9,2010,134241,1.5
wind-ons_10,2010,134242,4.5
wind-ons_7,2010,134244,23.1
wind-ons_5,2010,134245,7.5
wind-ons_5,2010,134246,3.7
wind-ons_9,2010,134389,18.9
wind-ons_10,2010,135074,120.0
wind-ons_10,2010,135075,25.5
wind-ons_9,2010,135076,25.5
wind-ons_7,2010,135191,27.0
wind-ons_7,2010,135192,0.7
wind-ons_10,2010,135740,10.0
wind-ons_10,2010,135758,94.5
wind-ons_10,2010,135760,25.5
wind-ons_4,2010,135875,0.7
wind-ons_3,2010,135876,0.7
wind-ons_10,2010,136424,10.0
wind-ons_10,2010,136428,114.0
wind-ons_10,2010,136429,3.0
wind-ons_10,2010,136444,25.5
wind-ons_10,2010,137112,79.8
wind-ons_10,2010,137126,101.2
wind-ons_10,2010,138476,10.0
wind-ons_10,2010,139159,10.0
wind-ons_10,2010,139160,49.5
wind-ons_10,2010,139161,10.0
wind-ons_1,2010,139725,9.1
wind-ons_5,2010,139726,9.6
wind-ons_4,2010,139727,7.3
wind-ons_5,2010,139728,3.4
wind-ons_10,2010,139843,10.0
wind-ons_4,2010,140411,1.4
wind-ons_6,2010,140412,30.75
wind-ons_4,2010,140413,6.5
wind-ons_9,2010,140527,8.8
wind-ons_2,2010,141091,20.5
wind-ons_5,2010,141092,33.6
wind-ons_10,2010,141093,38.9
wind-ons_7,2010,141096,42.0
wind-ons_5,2010,141097,22.2
wind-ons_1,2010,141775,16.5
wind-ons_7,2010,141777,42.6
wind-ons_8,2010,141780,45.0
wind-ons_8,2010,141781,22.4
wind-ons_1,2010,142460,20.5
wind-ons_1,2010,142461,31.0
wind-ons_8,2010,142464,30.75
wind-ons_7,2010,142465,20.0
wind-ons_6,2010,142466,3.0
wind-ons_10,2010,142582,79.5
wind-ons_10,2010,142584,80.0
wind-ons_10,2010,142595,98.9
wind-ons_10,2010,142599,123.0
wind-ons_10,2010,142604,40.5
wind-ons_2,2010,143145,8.0
wind-ons_4,2010,143146,11.7
wind-ons_2,2010,143147,21.7
wind-ons_1,2010,143148,11.6
wind-ons_5,2010,143197,63.0
wind-ons_10,2010,143259,0.16
wind-ons_10,2010,143260,160.84
wind-ons_10,2010,143288,106.5
wind-ons_5,2010,143830,2.1
wind-ons_5,2010,143831,5.4
wind-ons_10,2010,143950,10.0
wind-ons_9,2010,145291,90.0
wind-ons_10,2010,145303,20.0
wind-ons_10,2010,145304,80.0
wind-ons_8,2010,147335,100.0
wind-ons_9,2010,147350,204.0
wind-ons_10,2010,147392,74.3
wind-ons_10,2010,147393,151.4
wind-ons_10,2010,147394,99.0
wind-ons_9,2010,148725,0.6
wind-ons_7,2010,149302,50.0
wind-ons_9,2010,149409,0.7
wind-ons_8,2010,150093,0.6
wind-ons_7,2010,151454,30.0
wind-ons_9,2010,151455,90.0
wind-ons_10,2010,151477,57.0
wind-ons_10,2010,154214,150.0
wind-ons_10,2010,154925,112.5
wind-ons_9,2010,158996,180.0
wind-ons_8,2010,158999,91.2
wind-ons_8,2010,159000,91.2
wind-ons_9,2010,159682,84.0
wind-ons_9,2010,159707,120.0
wind-ons_10,2010,160371,63.0
wind-ons_9,2010,161053,130.5
wind-ons_10,2010,161055,120.0
wind-ons_10,2010,161066,162.3
wind-ons_10,2010,161739,249.0
wind-ons_10,2010,161749,200.0
wind-ons_10,2010,162423,209.0
wind-ons_10,2010,162424,197.0
wind-ons_10,2010,162432,200.0
wind-ons_8,2010,163106,73.5
wind-ons_9,2010,163107,75.0
wind-ons_10,2010,163108,126.5
wind-ons_10,2010,163109,37.5
wind-ons_10,2010,163110,98.8
wind-ons_10,2010,163111,152.0
wind-ons_10,2010,163112,101.2
wind-ons_9,2010,163782,120.0
wind-ons_8,2010,163786,34.3
wind-ons_10,2010,163792,241.0
wind-ons_10,2010,163793,144.0
wind-ons_10,2010,163795,232.5
wind-ons_10,2010,163796,170.2
wind-ons_10,2010,163797,120.6
wind-ons_10,2010,163798,114.0
wind-ons_10,2010,163809,32.52
wind-ons_9,2010,164458,0.92
wind-ons_10,2010,164469,121.9
wind-ons_9,2010,164470,58.8
wind-ons_10,2010,164476,80.5
wind-ons_10,2010,164479,169.5
wind-ons_10,2010,164480,282.0
wind-ons_10,2010,164481,17.0
wind-ons_10,2010,164493,17.64
wind-ons_10,2010,164494,2.64
wind-ons_9,2010,165141,59.4
wind-ons_9,2010,165142,91.58
wind-ons_10,2010,165153,153.9
wind-ons_10,2010,165154,89.5
wind-ons_10,2010,165155,124.2
wind-ons_6,2010,165158,0.07
wind-ons_9,2010,165164,223.5
wind-ons_9,2010,165165,213.0
wind-ons_9,2010,165826,0.6
wind-ons_10,2010,165838,124.7
wind-ons_10,2010,165839,112.5
wind-ons_10,2010,165840,231.5
wind-ons_10,2010,165841,214.5
wind-ons_10,2010,165842,79.92
wind-ons_7,2010,165843,0.08
wind-ons_8,2010,166524,186.0
wind-ons_9,2010,166525,149.5
wind-ons_10,2010,166526,69.53
wind-ons_9,2010,166527,0.07
wind-ons_8,2010,170617,8.0
wind-ons_9,2010,170618,270.0
wind-ons_10,2010,171984,82.0
wind-ons_8,2010,171985,78.0
wind-ons_10,2010,171998,150.0
wind-ons_10,2010,172670,82.5
wind-ons_10,2010,172671,167.7
wind-ons_10,2010,173353,150.0
wind-ons_8,2010,193229,180.0
wind-ons_9,2010,198700,201.6
wind-ons_9,2010,199383,252.0
wind-ons_10,2010,199384,31.2
wind-ons_9,2011,50181,101.4
wind-ons_8,2011,50865,104.2
wind-ons_8,2011,51155,42.0
wind-ons_6,2011,52862,44.0
wind-ons_7,2011,52863,228.6
wind-ons_9,2011,55742,40.5
wind-ons_9,2011,56426,118.5
wind-ons_9,2011,56427,40.5
wind-ons_7,2011,57100,149.0
wind-ons_7,2011,57708,9.7
wind-ons_9,2011,57997,57.0
wind-ons_6,2011,58348,7.2
wind-ons_7,2011,59032,149.4
wind-ons_9,2011,59143,2.6
wind-ons_8,2011,59145,11.9
wind-ons_5,2011,59696,136.3
wind-ons_6,2011,59699,199.0
wind-ons_5,2011,59708,95.0
wind-ons_7,2011,59716,78.0
wind-ons_8,2011,59717,156.0
wind-ons_9,2011,59827,4.5
wind-ons_7,2011,60379,262.2
wind-ons_7,2011,60381,94.0
wind-ons_6,2011,60382,98.9
wind-ons_8,2011,60383,204.0
wind-ons_5,2011,60393,176.9
wind-ons_3,2011,60394,122.8
wind-ons_9,2011,60511,115.5
wind-ons_8,2011,61065,163.3
wind-ons_6,2011,61066,125.4
wind-ons_8,2011,61067,102.9
wind-ons_5,2011,61070,9.9
wind-ons_4,2011,61072,5.0
wind-ons_4,2011,61073,8.0
wind-ons_6,2011,61078,41.0
wind-ons_7,2011,61747,81.0
wind-ons_9,2011,61749,221.0
wind-ons_7,2011,61750,102.9
wind-ons_6,2011,61753,98.7
wind-ons_6,2011,61754,72.0
wind-ons_6,2011,61755,3.3
wind-ons_6,2011,61756,9.9
wind-ons_5,2011,61757,9.9
wind-ons_5,2011,61761,25.0
wind-ons_6,2011,61762,102.3
wind-ons_8,2011,62085,66.0
wind-ons_7,2011,62431,24.0
wind-ons_8,2011,62432,100.8
wind-ons_6,2011,62434,100.5
wind-ons_6,2011,62440,10.0
wind-ons_6,2011,62441,8.3
wind-ons_5,2011,62442,1.7
wind-ons_5,2011,63117,76.5
wind-ons_6,2011,63125,6.6
wind-ons_8,2011,63304,25.0
wind-ons_5,2011,63801,24.6
wind-ons_6,2011,63802,25.2
wind-ons_9,2011,64637,49.5
wind-ons_8,2011,65242,135.0
wind-ons_9,2011,65299,50.6
wind-ons_9,2011,65302,49.5
wind-ons_9,2011,65321,120.0
wind-ons_8,2011,65983,48.0
wind-ons_7,2011,65985,31.5
wind-ons_9,2011,65987,18.0
wind-ons_9,2011,66005,148.5
wind-ons_7,2011,66198,4.5
wind-ons_9,2011,66689,48.0
wind-ons_8,2011,66698,0.97
wind-ons_9,2011,66699,0.93
wind-ons_8,2011,67381,0.7
wind-ons_8,2011,67922,100.7
wind-ons_8,2011,68065,0.7
wind-ons_8,2011,68253,4.5
wind-ons_8,2011,68902,106.5
wind-ons_9,2011,69586,81.0
wind-ons_9,2011,69587,100.5
wind-ons_9,2011,69589,97.5
wind-ons_9,2011,70067,30.0
wind-ons_10,2011,71470,61.5
wind-ons_8,2011,72249,1.8
wind-ons_9,2011,73521,180.0
wind-ons_9,2011,76278,0.4
wind-ons_6,2011,77102,45.5
wind-ons_5,2011,77103,45.5
wind-ons_8,2011,77785,30.55
wind-ons_5,2011,77787,68.5
wind-ons_5,2011,77788,16.5
wind-ons_10,2011,77811,24.0
wind-ons_8,2011,78469,30.55
wind-ons_9,2011,78471,68.5
wind-ons_8,2011,79020,2.0
wind-ons_8,2011,79154,16.5
wind-ons_9,2011,79704,2.0
wind-ons_8,2011,80379,0.93
wind-ons_8,2011,80380,0.93
wind-ons_9,2011,80381,0.93
wind-ons_9,2011,80439,11.0
wind-ons_10,2011,80542,5.2
wind-ons_8,2011,81063,0.97
wind-ons_9,2011,81064,0.97
wind-ons_9,2011,81065,0.93
wind-ons_9,2011,81066,0.93
wind-ons_9,2011,81747,0.97
wind-ons_9,2011,81748,0.97
wind-ons_8,2011,81749,0.97
wind-ons_9,2011,81750,0.97
wind-ons_9,2011,81751,0.93
wind-ons_10,2011,82431,1.9
wind-ons_9,2011,82432,0.97
wind-ons_9,2011,82433,0.97
wind-ons_9,2011,82434,0.97
wind-ons_9,2011,82435,0.93
wind-ons_9,2011,82436,0.93
wind-ons_9,2011,82507,59.0
wind-ons_9,2011,82610,1.8
wind-ons_7,2011,82980,21.0
wind-ons_9,2011,83093,40.5
wind-ons_9,2011,83096,25.0
wind-ons_10,2011,83116,11.8
wind-ons_9,2011,83117,1.7
wind-ons_9,2011,83118,1.3
wind-ons_9,2011,83119,0.97
wind-ons_9,2011,83120,0.93
wind-ons_9,2011,83121,0.93
wind-ons_9,2011,83123,1.7
wind-ons_8,2011,83258,30.0
wind-ons_8,2011,83261,11.5
wind-ons_7,2011,83664,21.0
wind-ons_10,2011,83801,1.7
wind-ons_9,2011,83802,2.1
wind-ons_9,2011,83803,2.1
wind-ons_9,2011,83804,0.97
wind-ons_9,2011,83805,0.93
wind-ons_9,2011,83807,1.7
wind-ons_9,2011,83891,51.2
wind-ons_8,2011,83944,34.5
wind-ons_5,2011,84351,8.4
wind-ons_5,2011,84352,18.9
wind-ons_7,2011,84375,64.5
wind-ons_9,2011,84482,50.4
wind-ons_10,2011,84483,103.5
wind-ons_10,2011,84485,3.9
wind-ons_10,2011,84486,4.2
wind-ons_9,2011,84487,4.2
wind-ons_9,2011,84488,0.97
wind-ons_9,2011,84489,0.93
wind-ons_9,2011,84576,69.0
wind-ons_10,2011,85167,150.0
wind-ons_10,2011,85168,11.2
wind-ons_10,2011,85169,49.5
wind-ons_10,2011,85170,2.1
wind-ons_10,2011,85171,4.2
wind-ons_10,2011,85172,1.5
wind-ons_9,2011,85173,0.97
wind-ons_10,2011,85350,1.5
wind-ons_5,2011,85722,10.5
wind-ons_10,2011,85853,98.8
wind-ons_10,2011,85854,2.0
wind-ons_10,2011,85855,2.0
wind-ons_10,2011,85856,1.7
wind-ons_9,2011,85907,145.2
wind-ons_10,2011,86519,51.0
wind-ons_9,2011,86535,5.2
wind-ons_9,2011,86536,51.0
wind-ons_10,2011,86539,2.0
wind-ons_10,2011,86540,2.0
wind-ons_10,2011,86541,0.93
wind-ons_10,2011,86542,43.06
wind-ons_10,2011,86543,0.04
wind-ons_9,2011,86559,32.0
wind-ons_9,2011,86560,3.0
wind-ons_9,2011,87199,1.3
wind-ons_9,2011,87219,9.2
wind-ons_9,2011,87221,85.5
wind-ons_10,2011,87222,12.0
wind-ons_9,2011,87223,10.4
wind-ons_9,2011,87224,2.0
wind-ons_9,2011,87225,1.3
wind-ons_10,2011,87226,0.9
wind-ons_10,2011,87227,15.6
