*tech,year,sc_point_gid,capacity
wind-ons_9,2010,50181,101.4
wind-ons_8,2010,50865,104.2
wind-ons_8,2010,51155,42.0
wind-ons_6,2010,52179,44.0
wind-ons_6,2010,52862,84.6
wind-ons_7,2010,52863,144.0
wind-ons_8,2010,55742,40.5
wind-ons_6,2010,56415,29.0
wind-ons_7,2010,56416,60.0
wind-ons_8,2010,56426,118.5
wind-ons_9,2010,56427,40.5
wind-ons_7,2010,57100,60.0
wind-ons_8,2010,57997,57.0
wind-ons_5,2010,58348,7.2
wind-ons_5,2010,58391,9.7
wind-ons_5,2010,59696,136.3
wind-ons_5,2010,59699,199.0
wind-ons_5,2010,59707,5.0
wind-ons_6,2010,59708,90.0
wind-ons_6,2010,59716,149.4
wind-ons_8,2010,59717,156.0
wind-ons_7,2010,59718,78.0
wind-ons_9,2010,59827,7.5
wind-ons_7,2010,59831,11.9
wind-ons_6,2010,60379,246.0
wind-ons_7,2010,60380,16.2
wind-ons_6,2010,60381,94.0
wind-ons_5,2010,60382,98.9
wind-ons_7,2010,60383,204.0
wind-ons_4,2010,60393,176.9
wind-ons_3,2010,60394,122.8
wind-ons_9,2010,60509,4.5
wind-ons_9,2010,60511,108.0
wind-ons_8,2010,61065,163.3
wind-ons_6,2010,61066,125.4
wind-ons_2,2010,61075,9.9
wind-ons_3,2010,61076,25.0
wind-ons_6,2010,61077,41.0
wind-ons_7,2010,61747,81.0
wind-ons_8,2010,61749,221.0
wind-ons_6,2010,61750,102.9
wind-ons_7,2010,61762,54.0
wind-ons_6,2010,61763,48.3
wind-ons_8,2010,61877,2.6
wind-ons_7,2010,62085,66.0
wind-ons_6,2010,62431,24.0
wind-ons_7,2010,62432,100.8
wind-ons_5,2010,62434,102.9
wind-ons_5,2010,62441,10.0
wind-ons_5,2010,63117,76.5
wind-ons_6,2010,63119,100.5
wind-ons_5,2010,63120,98.7
wind-ons_5,2010,63121,72.0
wind-ons_8,2010,63304,25.0
wind-ons_4,2010,63801,24.6
wind-ons_5,2010,63802,25.2
wind-ons_4,2010,63804,3.3
wind-ons_4,2010,63805,9.9
wind-ons_4,2010,63806,9.9
wind-ons_8,2010,63935,18.0
wind-ons_5,2010,64489,6.6
wind-ons_4,2010,64490,8.3
wind-ons_6,2010,64617,7.5
wind-ons_8,2010,64636,49.5
wind-ons_9,2010,64637,60.0
wind-ons_5,2010,65174,5.0
wind-ons_4,2010,65175,8.0
wind-ons_7,2010,65242,135.0
wind-ons_9,2010,65298,48.0
wind-ons_9,2010,65299,50.6
wind-ons_7,2010,65300,31.5
wind-ons_9,2010,65321,60.0
wind-ons_5,2010,65860,1.7
wind-ons_9,2010,65987,42.0
wind-ons_8,2010,66005,148.5
wind-ons_9,2010,66199,4.5
wind-ons_8,2010,66689,48.0
wind-ons_7,2010,66698,0.97
wind-ons_8,2010,66699,0.93
wind-ons_7,2010,67381,0.7
wind-ons_8,2010,67922,100.7
wind-ons_8,2010,68065,0.7
wind-ons_8,2010,68220,54.0
wind-ons_8,2010,68253,4.5
wind-ons_7,2010,68905,55.5
wind-ons_8,2010,69586,102.0
wind-ons_9,2010,69587,4.5
wind-ons_9,2010,69589,42.0
wind-ons_9,2010,70067,30.0
wind-ons_7,2010,70198,1.8
wind-ons_8,2010,70269,27.0
wind-ons_8,2010,70270,40.5
wind-ons_9,2010,70271,60.0
wind-ons_9,2010,70786,1.5
wind-ons_9,2010,71470,60.0
wind-ons_9,2010,73521,150.0
wind-ons_8,2010,73522,30.0
wind-ons_8,2010,76278,0.4
wind-ons_5,2010,76419,8.5
wind-ons_6,2010,76420,30.55
wind-ons_5,2010,77104,60.0
wind-ons_6,2010,77105,16.5
wind-ons_6,2010,77789,45.5
wind-ons_10,2010,77811,24.0
wind-ons_5,2010,78473,30.55
wind-ons_8,2010,79020,2.0
wind-ons_5,2010,79157,16.5
wind-ons_6,2010,79176,5.2
wind-ons_7,2010,79695,0.93
wind-ons_7,2010,79696,0.93
wind-ons_8,2010,79704,2.0
wind-ons_9,2010,79755,11.0
wind-ons_7,2010,79782,51.2
wind-ons_6,2010,79837,87.5
wind-ons_6,2010,79838,68.5
wind-ons_6,2010,79839,45.5
wind-ons_7,2010,79840,20.0
wind-ons_7,2010,80379,0.97
wind-ons_8,2010,80380,0.93
wind-ons_8,2010,80381,0.93
wind-ons_6,2010,80523,37.5
wind-ons_5,2010,80524,34.5
wind-ons_6,2010,80525,30.0
wind-ons_5,2010,80528,11.5
wind-ons_7,2010,81063,0.97
wind-ons_8,2010,81064,0.97
wind-ons_8,2010,81065,0.97
wind-ons_8,2010,81066,0.93
wind-ons_9,2010,81067,0.93
wind-ons_6,2010,81204,22.5
wind-ons_8,2010,81747,0.97
wind-ons_8,2010,81748,0.97
wind-ons_8,2010,81749,0.97
wind-ons_9,2010,81750,0.97
wind-ons_6,2010,81916,1.8
wind-ons_10,2010,82431,1.9
wind-ons_9,2010,82432,1.7
wind-ons_8,2010,82433,1.7
wind-ons_8,2010,82434,0.97
wind-ons_8,2010,82435,0.97
wind-ons_9,2010,82436,0.93
wind-ons_9,2010,82507,42.0
wind-ons_6,2010,82980,21.0
wind-ons_9,2010,83093,40.5
wind-ons_8,2010,83096,25.0
wind-ons_9,2010,83116,11.8
wind-ons_8,2010,83117,1.7
wind-ons_8,2010,83118,1.7
wind-ons_8,2010,83119,1.3
wind-ons_8,2010,83120,0.97
wind-ons_8,2010,83121,0.93
wind-ons_8,2010,83122,0.93
wind-ons_8,2010,83123,1.7
wind-ons_9,2010,83191,17.0
wind-ons_6,2010,83664,21.0
wind-ons_9,2010,83801,3.9
wind-ons_8,2010,83802,2.1
wind-ons_8,2010,83803,2.1
wind-ons_8,2010,83804,0.97
wind-ons_8,2010,83805,0.93
wind-ons_8,2010,83806,0.93
wind-ons_8,2010,83807,1.7
wind-ons_4,2010,84352,18.9
wind-ons_7,2010,84375,64.5
wind-ons_9,2010,84482,50.4
wind-ons_9,2010,84483,103.5
wind-ons_9,2010,84485,5.2
wind-ons_9,2010,84486,4.2
wind-ons_8,2010,84487,4.2
wind-ons_8,2010,84488,1.7
wind-ons_8,2010,84489,0.93
wind-ons_8,2010,84490,0.93
wind-ons_9,2010,84531,36.0
wind-ons_5,2010,85034,8.4
wind-ons_9,2010,85167,150.0
wind-ons_9,2010,85168,11.2
wind-ons_9,2010,85169,49.5
wind-ons_9,2010,85170,2.1
wind-ons_9,2010,85171,4.2
wind-ons_9,2010,85172,2.0
wind-ons_8,2010,85173,0.97
wind-ons_7,2010,85213,11.88
wind-ons_9,2010,85261,60.0
wind-ons_9,2010,85262,9.0
wind-ons_4,2010,85722,10.5
wind-ons_9,2010,85853,98.8
wind-ons_9,2010,85854,2.0
wind-ons_9,2010,85855,2.0
wind-ons_9,2010,85856,2.0
wind-ons_9,2010,85859,0.9
wind-ons_8,2010,85860,0.04
wind-ons_9,2010,85907,78.0
wind-ons_9,2010,86519,51.0
wind-ons_8,2010,86535,9.2
wind-ons_9,2010,86536,51.0
wind-ons_9,2010,86539,2.0
wind-ons_9,2010,86540,2.0
wind-ons_9,2010,86541,1.5
wind-ons_9,2010,86542,43.06
wind-ons_10,2010,86543,1.0
wind-ons_10,2010,86544,0.9
wind-ons_10,2010,86545,0.02
wind-ons_9,2010,86591,42.0
wind-ons_8,2010,87199,1.3
wind-ons_9,2010,87221,85.5
wind-ons_9,2010,87222,12.0
wind-ons_9,2010,87223,10.4
wind-ons_9,2010,87224,2.0
wind-ons_9,2010,87225,2.0
wind-ons_9,2010,87226,1.3
wind-ons_10,2010,87227,15.6
wind-ons_10,2010,87228,1.2
wind-ons_10,2010,87229,19.98
wind-ons_8,2010,87242,8.0
wind-ons_9,2010,87243,32.0
wind-ons_9,2010,87244,30.0
wind-ons_9,2010,87275,25.2
wind-ons_9,2010,87276,54.0
wind-ons_9,2010,87346,6.0
wind-ons_7,2010,87883,1.3
wind-ons_8,2010,87905,205.5
wind-ons_9,2010,87907,2.0
wind-ons_9,2010,87908,2.0
wind-ons_9,2010,87909,1.3
wind-ons_9,2010,87911,1.3
wind-ons_10,2010,87912,54.0
wind-ons_9,2010,87914,100.5
wind-ons_8,2010,87926,3.0
wind-ons_9,2010,87929,54.0
wind-ons_8,2010,87930,7.1
wind-ons_7,2010,87945,30.0
wind-ons_9,2010,87957,13.7
wind-ons_9,2010,88030,120.0
wind-ons_9,2010,88592,2.0
wind-ons_9,2010,88593,2.0
wind-ons_9,2010,88594,8.4
wind-ons_9,2010,88599,2.1
wind-ons_9,2010,88601,1.3
wind-ons_8,2010,88610,9.8
wind-ons_9,2010,88612,16.5
wind-ons_9,2010,88613,100.7
wind-ons_9,2010,88614,30.0
wind-ons_6,2010,88737,6.6
wind-ons_7,2010,89273,11.6
wind-ons_8,2010,89274,2.0
wind-ons_9,2010,89276,2.0
wind-ons_9,2010,89277,20.0
wind-ons_9,2010,89281,45.0
wind-ons_9,2010,89282,0.9
wind-ons_9,2010,89283,0.9
wind-ons_9,2010,89284,1.7
wind-ons_9,2010,89285,1.3
wind-ons_8,2010,89294,13.5
wind-ons_9,2010,89296,36.0
wind-ons_9,2010,89297,64.0
wind-ons_9,2010,89298,54.0
wind-ons_9,2010,89326,54.0
wind-ons_6,2010,89393,36.0
wind-ons_10,2010,89888,39.0
wind-ons_8,2010,89958,3.8
wind-ons_9,2010,89959,1.5
wind-ons_9,2010,89960,1.3
wind-ons_8,2010,89961,2.0
wind-ons_9,2010,89963,1.3
wind-ons_9,2010,89964,1.0
wind-ons_9,2010,89965,0.9
wind-ons_9,2010,89968,1.7
wind-ons_9,2010,89969,0.9
wind-ons_9,2010,89975,29.7
wind-ons_9,2010,89976,80.0
wind-ons_8,2010,89977,78.0
wind-ons_8,2010,89978,26.0
wind-ons_8,2010,89980,108.0
wind-ons_8,2010,89981,168.0
wind-ons_9,2010,90571,99.0
wind-ons_10,2010,90572,99.0
wind-ons_8,2010,90644,2.0
wind-ons_8,2010,90645,98.2
wind-ons_8,2010,90646,49.6
wind-ons_8,2010,90647,43.5
wind-ons_9,2010,90648,10.5
wind-ons_9,2010,90654,10.5
wind-ons_9,2010,90659,54.0
wind-ons_9,2010,90660,26.0
wind-ons_9,2010,90661,54.0
wind-ons_9,2010,90665,24.0
wind-ons_9,2010,90666,99.0
wind-ons_8,2010,91253,17.0
wind-ons_9,2010,91257,99.0
wind-ons_8,2010,91327,1.2
wind-ons_8,2010,91329,0.6
wind-ons_8,2010,91330,100.0
wind-ons_9,2010,91340,66.0
wind-ons_9,2010,91341,162.0
wind-ons_7,2010,91448,48.0
wind-ons_8,2010,92023,20.0
wind-ons_9,2010,92024,150.0
wind-ons_9,2010,92025,37.0
wind-ons_8,2010,92034,0.5
wind-ons_8,2010,92125,36.0
wind-ons_6,2010,92133,28.0
wind-ons_10,2010,92146,42.0
wind-ons_9,2010,92156,54.0
wind-ons_9,2010,92706,2.3
wind-ons_9,2010,92709,44.0
wind-ons_9,2010,92711,42.0
wind-ons_8,2010,92810,42.0
wind-ons_9,2010,92829,58.5
wind-ons_9,2010,93385,21.0
wind-ons_10,2010,93394,54.0
wind-ons_7,2010,93402,75.0
wind-ons_7,2010,93403,0.9
wind-ons_8,2010,93433,8.55
wind-ons_8,2010,93434,42.57
wind-ons_8,2010,93523,10.5
wind-ons_8,2010,94116,13.5
wind-ons_8,2010,94117,12.9
wind-ons_8,2010,94118,3.6
wind-ons_8,2010,94734,8.91
wind-ons_9,2010,94750,76.5
wind-ons_9,2010,94891,24.0
wind-ons_9,2010,95417,8.91
wind-ons_10,2010,95418,54.27
wind-ons_9,2010,95433,0.7
wind-ons_9,2010,95434,104.3
wind-ons_9,2010,95449,108.0
wind-ons_10,2010,96102,8.91
wind-ons_9,2010,96117,0.7
wind-ons_9,2010,96118,160.5
wind-ons_9,2010,96122,123.0
wind-ons_10,2010,96124,62.2
wind-ons_9,2010,96129,35.0
wind-ons_9,2010,96130,150.0
wind-ons_9,2010,96132,13.7
wind-ons_10,2010,96133,78.0
wind-ons_8,2010,96137,0.9
wind-ons_7,2010,96156,40.5
wind-ons_8,2010,96157,60.0
wind-ons_10,2010,96770,59.4
wind-ons_8,2010,96802,15.0
wind-ons_9,2010,96805,78.0
wind-ons_8,2010,96940,26.0
wind-ons_9,2010,97408,1.3
wind-ons_9,2010,97498,16.2
wind-ons_9,2010,97624,102.0
wind-ons_10,2010,98091,99.0
wind-ons_10,2010,98092,19.5
wind-ons_9,2010,98093,4.9
wind-ons_10,2010,98184,78.0
wind-ons_6,2010,98745,48.86
wind-ons_10,2010,98775,1.8
wind-ons_10,2010,98776,25.0
wind-ons_10,2010,98777,25.0
wind-ons_10,2010,98778,28.8
wind-ons_9,2010,98856,45.0
wind-ons_9,2010,98857,150.0
wind-ons_9,2010,98868,72.0
wind-ons_9,2010,98869,150.0
wind-ons_6,2010,99428,64.08
wind-ons_8,2010,99429,142.2
wind-ons_7,2010,99430,12.14
wind-ons_10,2010,99459,24.8
wind-ons_10,2010,99460,41.4
wind-ons_9,2010,99462,99.0
wind-ons_10,2010,99539,54.0
wind-ons_8,2010,99545,14.7
wind-ons_8,2010,99584,37.5
wind-ons_8,2010,100113,15.92
wind-ons_10,2010,100143,16.8
wind-ons_8,2010,100265,28.2
wind-ons_8,2010,100268,96.0
wind-ons_8,2010,100269,54.0
wind-ons_8,2010,100952,30.0
wind-ons_7,2010,100953,48.0
wind-ons_7,2010,101628,1.5
wind-ons_8,2010,101634,80.0
wind-ons_10,2010,102207,42.0
wind-ons_8,2010,102313,1.5
wind-ons_7,2010,102317,2.5
wind-ons_8,2010,102318,2.5
wind-ons_10,2010,102396,36.0
wind-ons_9,2010,102892,29.4
wind-ons_6,2010,103007,49.5
wind-ons_10,2010,103080,80.0
wind-ons_9,2010,103643,150.0
wind-ons_9,2010,103647,174.8
wind-ons_8,2010,103683,8.4
wind-ons_7,2010,103684,53.0
wind-ons_8,2010,103690,99.0
wind-ons_7,2010,103691,51.0
wind-ons_7,2010,103692,10.5
wind-ons_10,2010,103764,39.0
wind-ons_9,2010,103767,30.0
wind-ons_10,2010,103768,29.4
wind-ons_7,2010,104368,72.0
wind-ons_7,2010,104374,106.0
wind-ons_7,2010,104417,1.8
wind-ons_8,2010,104418,1.8
wind-ons_10,2010,104447,54.0
wind-ons_7,2010,104450,42.0
wind-ons_10,2010,104451,34.5
wind-ons_3,2010,104809,16.2
wind-ons_8,2010,105051,150.0
wind-ons_7,2010,105101,1.8
wind-ons_10,2010,105131,8.5
wind-ons_7,2010,105162,7.5
wind-ons_8,2010,105631,221.0
wind-ons_9,2010,105636,126.0
wind-ons_9,2010,105637,201.0
wind-ons_8,2010,105638,60.0
wind-ons_7,2010,105639,151.8
wind-ons_6,2010,105785,1.8
wind-ons_7,2010,105821,9.0
wind-ons_4,2010,106179,30.0
wind-ons_5,2010,106314,79.5
wind-ons_5,2010,106321,60.0
wind-ons_5,2010,106323,29.7
wind-ons_5,2010,106324,22.5
wind-ons_7,2010,106495,10.5
wind-ons_5,2010,106503,37.8
wind-ons_6,2010,106505,15.0
wind-ons_1,2010,106943,18.9
wind-ons_5,2010,107004,13.5
wind-ons_7,2010,107119,130.5
wind-ons_7,2010,107121,106.0
wind-ons_7,2010,107123,199.7
wind-ons_8,2010,107549,150.0
wind-ons_9,2010,107550,60.0
wind-ons_1,2010,107555,63.0
wind-ons_8,2010,107793,42.0
wind-ons_8,2010,107794,108.0
wind-ons_7,2010,107803,100.0
wind-ons_8,2010,107804,200.0
wind-ons_7,2010,107805,101.3
wind-ons_1,2010,108239,24.0
wind-ons_9,2010,108422,0.7
wind-ons_9,2010,108423,0.7
wind-ons_7,2010,108473,40.5
wind-ons_8,2010,108476,60.9
wind-ons_7,2010,108489,99.0
wind-ons_4,2010,108917,60.0
wind-ons_1,2010,108923,15.5
wind-ons_8,2010,109156,60.0
wind-ons_9,2010,109162,54.0
wind-ons_8,2010,109163,159.8
wind-ons_1,2010,109600,19.8
wind-ons_3,2010,109601,126.0
wind-ons_2,2010,109607,13.1
wind-ons_9,2010,109797,146.0
wind-ons_6,2010,109914,30.0
wind-ons_8,2010,110480,5.0
wind-ons_9,2010,110481,50.4
wind-ons_6,2010,110597,30.0
wind-ons_6,2010,110598,36.0
wind-ons_9,2010,110601,20.0
wind-ons_10,2010,111285,90.0
wind-ons_6,2010,111286,54.0
wind-ons_1,2010,111651,36.0
wind-ons_9,2010,111855,50.4
wind-ons_2,2010,112337,2.0
wind-ons_2,2010,112339,18.0
wind-ons_9,2010,112540,54.0
wind-ons_9,2010,112541,2.7
wind-ons_6,2010,113333,4.0
wind-ons_7,2010,113938,1.7
wind-ons_2,2010,115076,17.0
wind-ons_5,2010,115139,203.5
wind-ons_5,2010,115382,54.0
wind-ons_10,2010,116620,3.0
wind-ons_10,2010,116621,42.0
wind-ons_9,2010,116622,90.0
wind-ons_10,2010,116755,12.0
wind-ons_1,2010,117138,0.1
wind-ons_10,2010,117304,60.0
wind-ons_3,2010,117820,1.8
wind-ons_10,2010,117989,6.0
wind-ons_4,2010,118501,1.6
wind-ons_3,2010,118504,4.2
wind-ons_2,2010,119183,1.5
wind-ons_3,2010,119184,2.4
wind-ons_4,2010,119185,3.7
wind-ons_2,2010,119867,3.5
wind-ons_3,2010,119868,6.5
wind-ons_4,2010,119869,7.5
wind-ons_4,2010,119870,8.7
wind-ons_1,2010,120551,7.4
wind-ons_3,2010,120552,8.3
wind-ons_3,2010,120553,13.6
wind-ons_10,2010,120721,148.5
wind-ons_10,2010,120722,100.8
wind-ons_2,2010,121232,3.0
wind-ons_1,2010,121233,4.5
wind-ons_3,2010,121236,15.3
wind-ons_3,2010,121920,17.3
wind-ons_1,2010,122603,18.4
wind-ons_9,2010,122751,99.0
wind-ons_1,2010,124657,60.3
wind-ons_1,2010,124658,76.9
wind-ons_6,2010,124792,1.5
wind-ons_1,2010,125344,75.0
wind-ons_7,2010,125476,4.0
wind-ons_10,2010,126182,78.0
wind-ons_10,2010,126867,22.5
wind-ons_9,2010,127525,75.0
wind-ons_9,2010,127527,162.0
wind-ons_9,2010,128262,54.0
wind-ons_10,2010,128912,112.2
wind-ons_9,2010,128946,54.0
wind-ons_1,2010,129439,22.0
wind-ons_2,2010,130123,23.1
wind-ons_1,2010,130124,28.7
wind-ons_9,2010,130266,1.5
wind-ons_1,2010,130808,29.0
wind-ons_1,2010,130809,54.0
wind-ons_10,2010,130978,44.0
wind-ons_10,2010,130979,50.0
wind-ons_2,2010,131491,25.3
wind-ons_1,2010,131492,59.6
wind-ons_1,2010,131497,60.0
wind-ons_2,2010,132176,46.9
wind-ons_2,2010,132177,60.0
wind-ons_1,2010,132861,28.5
wind-ons_10,2010,133045,42.0
wind-ons_2,2010,133545,13.0
wind-ons_10,2010,134396,18.9
wind-ons_9,2010,135080,25.5
wind-ons_7,2010,135191,27.0
wind-ons_6,2010,135192,0.7
wind-ons_9,2010,135740,10.0
wind-ons_4,2010,135875,0.7
wind-ons_5,2010,135876,0.7
wind-ons_9,2010,136424,10.0
wind-ons_10,2010,136428,114.0
wind-ons_10,2010,136429,3.0
wind-ons_10,2010,136444,54.0
wind-ons_9,2010,136447,25.5
wind-ons_10,2010,137112,79.8
wind-ons_10,2010,137129,66.0
wind-ons_10,2010,137130,94.5
wind-ons_10,2010,137131,25.5
wind-ons_10,2010,137813,101.2
wind-ons_10,2010,137814,25.5
wind-ons_9,2010,138476,10.0
wind-ons_10,2010,139159,10.0
wind-ons_10,2010,139160,49.5
wind-ons_10,2010,139161,10.0
wind-ons_9,2010,139843,10.0
wind-ons_9,2010,140527,8.8
wind-ons_7,2010,142576,0.16
wind-ons_10,2010,142582,79.5
wind-ons_10,2010,142585,80.0
wind-ons_10,2010,142599,123.0
wind-ons_4,2010,143197,63.0
wind-ons_9,2010,143260,160.84
wind-ons_10,2010,143265,10.0
wind-ons_9,2010,143280,98.9
wind-ons_10,2010,143287,40.5
wind-ons_10,2010,143288,106.5
wind-ons_2,2010,144525,9.1
wind-ons_3,2010,144528,5.4
wind-ons_6,2010,145198,43.4
wind-ons_2,2010,145200,45.0
wind-ons_1,2010,145201,42.6
wind-ons_2,2010,145210,6.5
wind-ons_3,2010,145212,3.4
wind-ons_8,2010,145291,90.0
wind-ons_10,2010,145303,20.0
wind-ons_10,2010,145304,80.0
wind-ons_5,2010,145883,38.9
wind-ons_3,2010,145884,33.6
wind-ons_3,2010,145885,31.0
wind-ons_2,2010,145896,2.1
wind-ons_10,2010,146025,30.0
wind-ons_6,2010,146566,30.75
wind-ons_3,2010,146567,30.75
wind-ons_8,2010,146666,36.0
wind-ons_10,2010,146707,44.3
wind-ons_10,2010,146708,51.0
wind-ons_4,2010,147250,21.7
wind-ons_5,2010,147251,22.4
wind-ons_5,2010,147252,22.2
wind-ons_7,2010,147335,100.0
wind-ons_7,2010,147350,168.0
wind-ons_10,2010,147392,48.0
wind-ons_10,2010,147393,151.4
wind-ons_3,2010,147934,20.5
wind-ons_3,2010,147935,20.5
wind-ons_2,2010,147936,20.0
wind-ons_1,2010,147937,16.5
wind-ons_2,2010,148619,11.7
wind-ons_2,2010,148620,11.6
wind-ons_1,2010,148621,9.6
wind-ons_4,2010,149303,50.0
wind-ons_5,2010,149304,8.0
wind-ons_4,2010,149305,7.3
wind-ons_8,2010,149408,0.6
wind-ons_9,2010,149409,0.7
wind-ons_7,2010,150093,0.6
wind-ons_2,2010,150675,3.0
wind-ons_6,2010,151454,30.0
wind-ons_8,2010,151455,90.0
wind-ons_10,2010,151477,57.0
wind-ons_10,2010,154214,150.0
wind-ons_9,2010,154927,112.5
wind-ons_9,2010,158996,180.0
wind-ons_7,2010,158999,91.2
wind-ons_8,2010,159000,91.2
wind-ons_10,2010,159023,60.0
wind-ons_7,2010,159682,84.0
wind-ons_9,2010,159707,60.0
wind-ons_9,2010,160368,70.5
wind-ons_9,2010,160371,63.0
wind-ons_9,2010,160380,60.3
wind-ons_10,2010,160381,38.0
wind-ons_9,2010,160383,102.0
wind-ons_10,2010,161054,60.0
wind-ons_10,2010,161055,120.0
wind-ons_10,2010,161063,54.0
wind-ons_10,2010,161065,60.0
wind-ons_10,2010,161066,48.0
wind-ons_10,2010,161739,126.0
wind-ons_10,2010,161740,123.0
wind-ons_10,2010,161742,37.5
wind-ons_8,2010,161744,47.2
wind-ons_8,2010,161746,26.0
wind-ons_10,2010,161749,96.0
wind-ons_9,2010,162422,72.0
wind-ons_10,2010,162423,174.0
wind-ons_10,2010,162424,35.0
wind-ons_10,2010,162425,132.0
wind-ons_9,2010,162426,54.0
wind-ons_8,2010,162427,38.0
wind-ons_9,2010,162428,60.0
wind-ons_9,2010,162429,6.6
wind-ons_9,2010,162430,48.0
wind-ons_10,2010,163107,126.5
wind-ons_10,2010,163108,65.0
wind-ons_10,2010,163109,60.0
wind-ons_10,2010,163110,114.0
wind-ons_10,2010,163111,20.2
wind-ons_10,2010,163112,54.0
wind-ons_10,2010,163113,54.0
wind-ons_10,2010,163116,30.0
wind-ons_9,2010,163781,24.0
wind-ons_9,2010,163782,96.0
wind-ons_8,2010,163786,34.3
wind-ons_7,2010,163790,73.5
wind-ons_8,2010,163791,3.0
wind-ons_10,2010,163792,222.0
wind-ons_10,2010,163793,19.0
wind-ons_10,2010,163795,232.5
wind-ons_10,2010,163796,67.5
wind-ons_10,2010,163797,96.0
wind-ons_10,2010,163809,32.52
wind-ons_8,2010,164458,0.92
wind-ons_10,2010,164469,121.9
wind-ons_9,2010,164470,58.8
wind-ons_10,2010,164476,84.0
wind-ons_10,2010,164479,213.0
wind-ons_10,2010,164480,246.0
wind-ons_10,2010,164481,53.0
wind-ons_10,2010,164493,17.64
wind-ons_10,2010,164494,2.64
wind-ons_8,2010,165141,59.4
wind-ons_9,2010,165142,91.58
wind-ons_10,2010,165153,153.9
wind-ons_10,2010,165154,89.5
wind-ons_10,2010,165155,124.2
wind-ons_6,2010,165158,0.08
wind-ons_7,2010,165159,0.07
wind-ons_9,2010,165161,80.5
wind-ons_7,2010,165162,98.8
wind-ons_9,2010,165163,169.5
wind-ons_10,2010,165164,96.0
wind-ons_10,2010,165165,60.0
wind-ons_9,2010,165167,30.0
wind-ons_8,2010,165826,0.6
wind-ons_10,2010,165838,124.7
wind-ons_9,2010,165839,112.5
wind-ons_9,2010,165840,231.5
wind-ons_10,2010,165841,214.5
wind-ons_9,2010,165842,79.92
wind-ons_6,2010,165843,69.53
wind-ons_6,2010,165844,0.07
wind-ons_8,2010,165849,84.0
wind-ons_7,2010,166524,186.0
wind-ons_9,2010,166525,149.5
wind-ons_7,2010,170617,86.0
wind-ons_9,2010,170618,192.0
wind-ons_10,2010,171315,60.0
wind-ons_9,2010,171984,82.0
wind-ons_7,2010,171985,78.0
wind-ons_10,2010,172670,82.5
wind-ons_10,2010,172671,167.7
wind-ons_10,2010,173353,150.0
wind-ons_9,2010,173365,36.0
wind-ons_10,2010,173366,54.0
wind-ons_7,2010,191863,36.0
wind-ons_8,2010,193229,144.0
wind-ons_9,2010,198700,201.6
wind-ons_8,2010,199383,258.0
wind-ons_9,2010,199384,25.2
wind-ons_9,2011,50181,101.4
wind-ons_8,2011,50865,104.2
wind-ons_8,2011,51155,42.0
wind-ons_6,2011,52179,44.0
wind-ons_6,2011,52862,84.6
wind-ons_7,2011,52863,144.0
wind-ons_8,2011,55742,40.5
wind-ons_6,2011,56415,29.0
wind-ons_7,2011,56416,60.0
wind-ons_8,2011,56426,118.5
wind-ons_9,2011,56427,40.5
wind-ons_7,2011,57100,60.0
wind-ons_8,2011,57997,57.0
wind-ons_5,2011,58348,7.2
wind-ons_5,2011,58391,9.7
wind-ons_5,2011,59696,136.3
wind-ons_5,2011,59699,199.0
wind-ons_5,2011,59707,5.0
wind-ons_6,2011,59708,90.0
wind-ons_6,2011,59716,149.4
wind-ons_8,2011,59717,156.0
wind-ons_7,2011,59718,78.0
wind-ons_9,2011,59827,7.5
wind-ons_7,2011,59831,11.9
wind-ons_6,2011,60379,246.0
wind-ons_7,2011,60380,16.2
wind-ons_6,2011,60381,94.0
wind-ons_5,2011,60382,98.9
wind-ons_7,2011,60383,204.0
wind-ons_4,2011,60393,176.9
wind-ons_3,2011,60394,122.8
wind-ons_9,2011,60509,4.5
wind-ons_9,2011,60511,108.0
wind-ons_8,2011,61065,163.3
wind-ons_6,2011,61066,125.4
wind-ons_2,2011,61075,9.9
wind-ons_3,2011,61076,25.0
wind-ons_6,2011,61077,41.0
wind-ons_7,2011,61747,81.0
wind-ons_8,2011,61749,221.0
wind-ons_6,2011,61750,102.9
wind-ons_7,2011,61762,54.0
wind-ons_6,2011,61763,48.3
wind-ons_8,2011,61877,2.6
wind-ons_7,2011,62085,66.0
wind-ons_6,2011,62431,24.0
wind-ons_7,2011,62432,100.8
wind-ons_5,2011,62434,102.9
wind-ons_5,2011,62441,10.0
wind-ons_5,2011,63117,76.5
wind-ons_6,2011,63119,100.5
wind-ons_5,2011,63120,98.7
wind-ons_5,2011,63121,72.0
wind-ons_8,2011,63304,25.0
wind-ons_4,2011,63801,24.6
wind-ons_5,2011,63802,25.2
wind-ons_4,2011,63804,3.3
wind-ons_4,2011,63805,9.9
wind-ons_4,2011,63806,9.9
wind-ons_8,2011,63935,18.0
wind-ons_5,2011,64489,6.6
wind-ons_4,2011,64490,8.3
wind-ons_6,2011,64617,7.5
wind-ons_8,2011,64636,49.5
wind-ons_9,2011,64637,60.0
wind-ons_5,2011,65174,5.0
wind-ons_4,2011,65175,8.0
wind-ons_7,2011,65242,135.0
wind-ons_9,2011,65298,48.0
wind-ons_9,2011,65299,50.6
wind-ons_7,2011,65300,31.5
wind-ons_9,2011,65321,60.0
wind-ons_5,2011,65860,1.7
wind-ons_9,2011,65987,42.0
