*tech,year,sc_point_gid,capacity
upv_2,2031,100277,9.0
upv_2,2031,100371,3.0
upv_4,2031,102071,1.2
upv_2,2031,102418,0.9
upv_4,2031,103446,0.9
upv_4,2031,104125,1.4
upv_4,2031,105495,0.9
upv_5,2031,105496,2.0
upv_4,2031,105504,3.0
upv_4,2031,106864,0.9
upv_4,2031,106865,1.0
upv_2,2031,107212,2.3
upv_4,2031,107556,1.0
upv_4,2031,110291,0.7
upv_4,2031,110975,1.1
upv_4,2031,111098,1.9
upv_4,2031,111099,1.5
upv_4,2031,111758,0.4
upv_4,2031,112441,0.9
upv_4,2031,114398,1.0
upv_4,2031,117132,1.0
upv_4,2031,117823,0.5
upv_4,2031,118507,0.5
upv_4,2031,119988,1.5
upv_4,2031,120556,0.5
upv_4,2031,121245,0.5
upv_5,2031,126136,0.1
upv_5,2031,126819,5.4
upv_5,2031,127428,10.0
upv_5,2031,129463,0.3
upv_2,2031,129751,0.5
upv_5,2031,130148,0.3
upv_5,2031,130149,0.3
upv_2,2031,130434,0.5
upv_5,2031,130835,0.3
upv_5,2031,132866,0.4
upv_5,2031,133549,0.4
upv_5,2031,134232,0.8
upv_5,2031,136992,0.9
upv_3,2031,137305,1.0
upv_5,2031,141094,0.9
upv_5,2031,141129,3.0
upv_5,2031,143144,0.9
upv_5,2031,144510,0.9
upv_5,2031,145942,3.7
upv_5,2031,146580,21.0
upv_5,2031,147968,0.2
upv_5,2031,148628,0.9
upv_5,2031,148629,0.9
upv_5,2031,158237,3.0
upv_4,2031,191310,25.0
upv_3,2032,52863,0.4
upv_2,2032,100277,9.0
upv_2,2032,100371,3.0
upv_4,2032,102071,1.2
upv_2,2032,102418,0.9
upv_4,2032,103446,0.9
upv_4,2032,104125,1.4
upv_4,2032,105495,0.9
upv_5,2032,105496,2.0
upv_4,2032,105504,3.0
upv_4,2032,106864,0.9
upv_4,2032,106865,1.0
upv_2,2032,107212,2.3
upv_4,2032,107556,1.0
upv_4,2032,110291,0.7
upv_4,2032,110975,1.1
upv_4,2032,111098,1.9
upv_4,2032,111099,1.5
upv_4,2032,111758,0.4
upv_4,2032,112441,0.9
upv_4,2032,114398,1.0
upv_4,2032,117132,1.0
upv_4,2032,117823,0.5
upv_4,2032,118507,0.5
upv_4,2032,119988,1.5
upv_4,2032,120556,0.5
upv_4,2032,121245,0.5
upv_5,2032,126136,0.1
upv_5,2032,126819,5.4
upv_5,2032,127428,10.0
upv_5,2032,129463,0.3
upv_2,2032,129751,0.5
upv_5,2032,130148,0.3
upv_5,2032,130149,0.3
upv_2,2032,130434,0.5
upv_5,2032,130835,0.3
upv_5,2032,132866,0.4
upv_5,2032,133549,0.4
upv_5,2032,134232,0.8
upv_5,2032,136992,0.9
upv_3,2032,137305,1.0
upv_5,2032,141094,0.9
upv_5,2032,141129,3.0
upv_5,2032,143144,0.9
upv_5,2032,144510,0.9
upv_5,2032,146580,21.0
upv_5,2032,148628,0.9
upv_5,2032,148629,0.9
upv_5,2032,158237,3.0
upv_4,2032,191310,25.0
upv_3,2033,52863,0.4
upv_2,2033,100277,9.0
upv_2,2033,100371,3.0
upv_4,2033,102071,1.2
upv_2,2033,102418,0.9
upv_4,2033,103446,0.9
upv_4,2033,104125,1.4
upv_4,2033,105495,0.9
upv_5,2033,105496,2.0
upv_4,2033,105504,3.0
upv_4,2033,106864,0.9
upv_4,2033,106865,1.0
upv_2,2033,107212,2.3
upv_4,2033,107556,1.0
upv_4,2033,110291,0.7
upv_4,2033,110975,1.1
upv_4,2033,111098,1.9
upv_4,2033,111099,1.5
upv_4,2033,111758,0.4
upv_4,2033,112441,0.9
upv_4,2033,114398,1.0
upv_4,2033,117132,1.0
upv_4,2033,117823,0.5
upv_4,2033,118507,0.5
upv_4,2033,119988,1.5
upv_4,2033,120556,0.5
upv_4,2033,121245,0.5
upv_5,2033,126136,0.1
upv_5,2033,126819,5.4
upv_5,2033,127428,10.0
upv_5,2033,129463,0.3
upv_2,2033,129751,0.5
upv_5,2033,130148,0.3
upv_5,2033,130149,0.3
upv_2,2033,130434,0.5
upv_5,2033,130835,0.3
upv_5,2033,132866,0.4
upv_5,2033,133549,0.4
upv_5,2033,134232,0.8
upv_5,2033,136992,0.9
upv_3,2033,137305,1.0
upv_5,2033,141094,0.9
upv_5,2033,143144,0.9
upv_5,2033,144510,0.9
upv_5,2033,146580,21.0
upv_5,2033,148628,0.9
upv_5,2033,148629,0.9
upv_5,2033,158237,3.0
upv_4,2033,191310,25.0
upv_3,2034,52863,0.4
upv_2,2034,100277,9.0
upv_2,2034,100371,3.0
upv_4,2034,102071,1.2
upv_2,2034,102418,0.9
upv_4,2034,103446,0.9
upv_4,2034,104125,1.4
upv_4,2034,105495,0.9
upv_5,2034,105496,2.0
upv_4,2034,105504,3.0
upv_4,2034,106864,0.9
upv_4,2034,106865,1.0
upv_2,2034,107212,2.3
upv_4,2034,107556,1.0
upv_4,2034,110291,0.7
upv_4,2034,110975,1.1
upv_4,2034,111098,1.9
upv_4,2034,111099,1.5
upv_4,2034,111758,0.4
upv_4,2034,112441,0.9
upv_4,2034,114398,1.0
upv_4,2034,117132,1.0
upv_4,2034,117823,0.5
upv_4,2034,118507,0.5
upv_4,2034,119988,1.5
upv_4,2034,120556,0.5
upv_4,2034,121245,0.5
upv_5,2034,126136,0.1
upv_5,2034,126819,5.4
upv_5,2034,127428,10.0
upv_5,2034,129463,0.3
upv_2,2034,129751,0.5
upv_5,2034,130148,0.3
upv_5,2034,130149,0.3
upv_2,2034,130434,0.5
upv_5,2034,130835,0.3
upv_5,2034,132866,0.4
upv_5,2034,133549,0.4
upv_5,2034,134232,0.8
upv_5,2034,136992,0.9
upv_3,2034,137305,1.0
upv_5,2034,141094,0.9
upv_5,2034,143144,0.9
upv_5,2034,144510,0.9
upv_5,2034,146580,21.0
upv_5,2034,148628,0.9
upv_5,2034,148629,0.9
upv_5,2034,158237,3.0
upv_4,2034,191310,25.0
upv_3,2035,52863,0.4
upv_2,2035,100277,9.0
upv_2,2035,100371,3.0
upv_4,2035,102071,1.2
upv_2,2035,102418,0.9
upv_4,2035,103446,0.9
upv_4,2035,104125,1.4
upv_4,2035,105495,0.9
upv_5,2035,105496,2.0
upv_4,2035,105504,3.0
upv_4,2035,106864,0.9
upv_4,2035,106865,1.0
upv_2,2035,107212,2.3
upv_4,2035,107556,1.0
upv_4,2035,110291,0.7
upv_4,2035,110975,1.1
upv_4,2035,111098,1.9
upv_4,2035,111099,1.5
upv_4,2035,111758,0.4
upv_4,2035,112441,0.9
upv_4,2035,114398,1.0
upv_4,2035,117132,1.0
upv_4,2035,117823,0.5
upv_4,2035,118507,0.5
upv_4,2035,119988,1.5
upv_4,2035,120556,0.5
upv_4,2035,121245,0.5
upv_5,2035,126136,0.1
upv_5,2035,126819,5.4
upv_5,2035,127428,10.0
upv_5,2035,129463,0.3
upv_2,2035,129751,0.5
upv_5,2035,130148,0.3
upv_5,2035,130149,0.3
upv_2,2035,130434,0.5
upv_5,2035,130835,0.3
upv_5,2035,132866,0.4
upv_5,2035,133549,0.4
upv_5,2035,134232,0.8
upv_5,2035,136992,0.9
upv_3,2035,137305,1.0
upv_5,2035,141094,0.9
upv_5,2035,143144,0.9
upv_5,2035,144510,0.9
upv_5,2035,146580,21.0
upv_5,2035,148628,0.9
upv_5,2035,148629,0.9
upv_5,2035,158237,3.0
upv_4,2035,191310,25.0
upv_3,2036,52863,0.4
upv_2,2036,100277,9.0
upv_2,2036,100371,3.0
upv_4,2036,102071,1.2
upv_2,2036,102418,0.9
upv_4,2036,103446,0.9
upv_4,2036,104125,1.4
upv_4,2036,105495,0.9
upv_5,2036,105496,2.0
upv_4,2036,105504,3.0
upv_4,2036,106864,0.9
upv_4,2036,106865,1.0
upv_2,2036,107212,2.3
upv_4,2036,107556,1.0
upv_4,2036,110291,0.7
upv_4,2036,110975,1.1
upv_4,2036,111098,1.9
upv_4,2036,111099,1.5
upv_4,2036,111758,0.4
upv_4,2036,112441,0.9
upv_4,2036,114398,1.0
upv_4,2036,117132,1.0
upv_4,2036,117823,0.5
upv_4,2036,118507,0.5
upv_4,2036,119988,1.5
upv_4,2036,120556,0.5
upv_4,2036,121245,0.5
upv_5,2036,126136,0.1
upv_5,2036,126819,5.4
upv_5,2036,127428,10.0
upv_5,2036,129463,0.3
upv_2,2036,129751,0.5
upv_5,2036,130148,0.3
upv_5,2036,130149,0.3
upv_2,2036,130434,0.5
upv_5,2036,130835,0.3
upv_5,2036,132866,0.4
upv_5,2036,133549,0.4
upv_5,2036,134232,0.8
upv_5,2036,136992,0.9
upv_3,2036,137305,1.0
upv_5,2036,141094,0.9
upv_5,2036,143144,0.9
upv_5,2036,144510,0.9
upv_5,2036,146580,21.0
upv_5,2036,148628,0.9
upv_5,2036,148629,0.9
upv_5,2036,158237,3.0
upv_4,2036,191310,25.0
upv_3,2037,52863,0.4
upv_2,2037,100277,9.0
upv_2,2037,100371,3.0
upv_4,2037,102071,1.2
upv_2,2037,102418,0.9
upv_4,2037,103446,0.9
upv_4,2037,104125,1.4
upv_4,2037,105495,0.9
upv_5,2037,105496,2.0
upv_4,2037,105504,3.0
upv_4,2037,106864,0.9
upv_4,2037,106865,1.0
upv_2,2037,107212,2.3
upv_4,2037,107556,1.0
upv_4,2037,110291,0.7
upv_4,2037,110975,1.1
upv_4,2037,111098,1.9
upv_4,2037,111099,1.5
upv_4,2037,111758,0.4
upv_4,2037,112441,0.9
upv_4,2037,114398,1.0
upv_4,2037,117132,1.0
upv_4,2037,117823,0.5
upv_4,2037,118507,0.5
upv_4,2037,119988,1.5
upv_4,2037,120556,0.5
upv_4,2037,121245,0.5
upv_5,2037,126136,0.1
upv_5,2037,126819,5.4
upv_5,2037,127428,10.0
upv_5,2037,129463,0.3
upv_2,2037,129751,0.5
upv_5,2037,130148,0.3
upv_5,2037,130149,0.3
upv_2,2037,130434,0.5
upv_5,2037,130835,0.3
upv_5,2037,132866,0.4
upv_5,2037,133549,0.4
upv_5,2037,134232,0.8
upv_5,2037,136992,0.9
upv_3,2037,137305,1.0
upv_5,2037,141094,0.9
upv_5,2037,143144,0.9
upv_5,2037,144510,0.9
upv_5,2037,146580,21.0
upv_5,2037,148628,0.9
upv_5,2037,158237,3.0
upv_4,2037,191310,25.0
upv_2,2038,100277,9.0
upv_2,2038,100371,3.0
upv_4,2038,102071,1.2
upv_2,2038,102418,0.9
upv_4,2038,104125,1.4
upv_4,2038,105495,0.9
upv_5,2038,105496,2.0
upv_4,2038,105504,3.0
upv_4,2038,106864,0.9
upv_2,2038,107212,2.3
upv_4,2038,107556,1.0
upv_4,2038,110291,0.7
upv_4,2038,110975,1.1
upv_4,2038,111098,1.9
upv_4,2038,111099,1.5
upv_4,2038,111758,0.4
upv_4,2038,112441,0.9
upv_4,2038,114398,1.0
upv_4,2038,117132,1.0
upv_4,2038,120556,0.5
upv_4,2038,121245,0.5
upv_5,2038,127428,10.0
upv_5,2038,129463,0.3
upv_2,2038,129751,0.5
upv_5,2038,130148,0.3
upv_5,2038,130149,0.3
upv_2,2038,130434,0.5
upv_5,2038,130835,0.3
upv_5,2038,132866,0.4
upv_5,2038,133549,0.4
upv_5,2038,134232,0.8
upv_5,2038,136992,0.9
upv_3,2038,137305,1.0
upv_5,2038,144510,0.9
upv_5,2038,146580,21.0
upv_5,2038,148628,0.9
upv_5,2038,158237,3.0
upv_4,2038,191310,25.0
upv_2,2039,100277,9.0
upv_4,2039,102071,1.2
upv_2,2039,102418,0.9
upv_4,2039,104125,1.4
upv_5,2039,105496,2.0
upv_4,2039,105504,3.0
upv_2,2039,107212,2.3
upv_4,2039,110291,0.7
upv_4,2039,111099,1.5
upv_4,2039,111758,0.4
upv_4,2039,112441,0.9
upv_4,2039,114398,1.0
upv_4,2039,117132,1.0
upv_4,2039,120556,0.5
upv_4,2039,121245,0.5
upv_5,2039,134232,0.8
upv_5,2039,136992,0.9
upv_5,2039,144510,0.9
upv_5,2039,146580,21.0
upv_5,2039,158237,3.0
upv_4,2039,191310,25.0
