r,year,multiplier
MI,2019,0.9778883068666815
MN,2019,0.9891877287747183
MO,2019,0.9194594579871894
MS,2019,0.985486393005389
MT,2019,1.1140385007564086
NC,2019,1.00289968805572
ND,2019,1.6640025749214857
NE,2019,1.018383246104441
NH,2019,0.9953712222300363
NJ,2019,0.9594652021736791
NM,2019,1.1221367189726963
NV,2019,1.116003253410957
NY,2019,1.0192755060841552
OH,2019,0.9647781514918446
OK,2019,1.1204917952395337
OR,2019,1.0992020844326904
PA,2019,0.9802086392814825
RI,2019,0.9650981700481157
SC,2019,0.9764346982831928
SD,2019,1.1333006434370483
TN,2019,0.9653273340182217
TX,2019,1.2004696017198178
UT,2019,1.12677615005675
VA,2019,1.0418086226679197
VT,2019,0.997111039414215
WA,2019,1.0096678237521863
WI,2019,1.0072734135645085
WV,2019,1.03831223612358
WY,2019,0.9800763820029381
AL,2020,0.9179746530601217
AR,2020,0.9535175379181196
AZ,2020,1.1631455934066732
CA,2020,1.0308721556591223
CO,2020,1.0704990302814021
CT,2020,0.9155809225842636
DE,2020,0.9693574071210335
FL,2020,1.0533512846095903
GA,2020,0.9510992269884301
IA,2020,1.118925317370456
ID,2020,1.076876594619199
IL,2020,0.9180170637891425
IN,2020,0.9182066795463394
KS,2020,0.9780130091840376
KY,2020,0.7678832936878085
LA,2020,1.0505507398732872
MA,2020,0.9156774539749208
MD,2020,0.887524147823997
ME,2020,0.9916039515223323
MI,2020,0.9374416360782621
MN,2020,0.9467713455543819
MO,2020,0.8838428133461825
MS,2020,0.9357957743051798
MT,2020,1.0612529578769823
NC,2020,0.9591566730398874
ND,2020,1.6840852932021484
NE,2020,1.0449949841035717
NH,2020,0.9961857594797832
NJ,2020,0.9392025659425305
NM,2020,1.120399713961426
NV,2020,1.1587011442251365
NY,2020,0.9864186699685077
OH,2020,0.9267199804519682
OK,2020,1.077504520771364
OR,2020,1.113225092353422
PA,2020,0.9415426487872887
RI,2020,0.9805586276841215
SC,2020,0.9349163684390545
SD,2020,1.118147091837077
TN,2020,0.9186692294991168
TX,2020,1.1952611556181816
UT,2020,1.1484759271557023
VA,2020,1.0321610461142148
VT,2020,0.9836738009382313
WA,2020,0.9620642013905489
WI,2020,0.9828381496099199
WV,2020,1.0018974891922257
WY,2020,0.8965469159438456
AL,2021,0.9421161578556292
AR,2021,1.013649537718519
AZ,2021,1.1593898876141218
CA,2021,1.0292484088431797
CO,2021,1.0827554868029603
CT,2021,0.9402986762397765
DE,2021,1.0004927693738865
FL,2021,1.0520881021589839
GA,2021,0.9790759532967341
IA,2021,1.1693025517861269
ID,2021,1.1144342277613313
IL,2021,0.9436828879552763
IN,2021,0.9430693381155627
KS,2021,1.0032436628037507
KY,2021,0.7971298876616235
LA,2021,1.0704803044009186
MA,2021,0.9331897796422972
MD,2021,0.9138285854450593
ME,2021,1.0162241401914995
MI,2021,0.9648156295757391
MN,2021,0.9847864054940125
MO,2021,0.9083572603758059
MS,2021,0.966675458809625
MT,2021,1.0892309835539524
NC,2021,0.9988134693353585
ND,2021,1.76479182094035
NE,2021,1.084346918725703
NH,2021,1.0155336798115768
NJ,2021,0.9545805029514272
NM,2021,1.1522436099231617
NV,2021,1.1878112595705195
NY,2021,0.9962897674578718
OH,2021,0.9601200360518719
OK,2021,1.1163634357594552
OR,2021,1.181869436354542
PA,2021,0.9662908122395292
RI,2021,0.997664383515117
SC,2021,0.9726461085647023
SD,2021,1.1485751911598068
TN,2021,0.9632605285730084
TX,2021,1.2215793432406006
UT,2021,1.18856970096684
VA,2021,1.1033041651343267
VT,2021,1.0003328668183136
WA,2021,0.9792299314854606
WI,2021,1.012379185825834
WV,2021,1.0239507285930798
WY,2021,0.9234084654758796
AL,2022,0.9580344594855233
AR,2022,1.0218767481767526
AZ,2022,1.2090147818459884
CA,2022,1.0639488590331472
CO,2022,1.0964429958852915
CT,2022,0.9477455630144225
DE,2022,1.0073479843002353
FL,2022,1.0870992576370346
GA,2022,1.0336904375138303
IA,2022,1.199507807468472
ID,2022,1.1572224730533962
IL,2022,0.9471695122317999
IN,2022,0.9465253608209908
KS,2022,1.040261327402375
KY,2022,0.8062862542955614
LA,2022,1.121391387245103
MA,2022,0.9519792567571752
MD,2022,0.9245225004260892
ME,2022,1.0588888788689563
MI,2022,0.973305375942485
MN,2022,0.9863536067013621
MO,2022,0.9390155100581493
MS,2022,0.9862211300197722
MT,2022,1.1352017389473095
NC,2022,1.0256248240956671
ND,2022,1.960046425454588
NE,2022,1.1350324251962582
NH,2022,1.0152455813282208
NJ,2022,0.9785017258427032
NM,2022,1.2362189263960397
NV,2022,1.2057351905688647
NY,2022,1.0139822361773236
OH,2022,0.9719844617213904
OK,2022,1.2027100586064199
OR,2022,1.2316218073954832
PA,2022,0.978767418646466
RI,2022,1.0384578659400707
SC,2022,1.0097494685196802
SD,2022,1.1861471699727195
TN,2022,0.9871866240440387
TX,2022,1.3345396925829314
UT,2022,1.2173393640745214
VA,2022,1.1655870281675704
VT,2022,1.0151224790336875
WA,2022,1.0100165985539373
WI,2022,1.0195091020058769
WV,2022,1.0308594867419734
WY,2022,0.9654640792261483
AL,2023,0.9344033402285393
AR,2023,1.018072243327468
AZ,2023,1.2447965227343079
CA,2023,1.0311561718450135
CO,2023,1.0802212026879137
CT,2023,0.9181943676237475
DE,2023,0.9707023418080973
FL,2023,1.1014631958924905
GA,2023,1.0132799974249138
IA,2023,1.2056317459127301
ID,2023,1.1366443410597789
IL,2023,0.9126079461492637
IN,2023,0.9089760577228105
KS,2023,1.018810497350675
KY,2023,0.7625890643515519
LA,2023,1.124476139430209
MA,2023,0.9400225202144163
MD,2023,0.8872390827664046
ME,2023,1.0374991927209969
MI,2023,0.9443665646195702
MN,2023,0.981329840453267
MO,2023,0.902220984808171
MS,2023,0.9749954748878211
MT,2023,1.1311301435119565
NC,2023,0.9819030514738988
ND,2023,2.176876077479381
NE,2023,1.1263587001220674
NH,2023,1.0035107161409296
NJ,2023,0.9360661713686986
NM,2023,1.294476146045499
NV,2023,1.1829695371705677
NY,2023,0.9912106663473204
OH,2023,0.9540164146089203
OK,2023,1.1952747621545092
OR,2023,1.2700280451009864
PA,2023,0.9377324841139573
RI,2023,1.0130169232451196
SC,2023,0.9917058008016176
SD,2023,1.1896637661326355
TN,2023,0.9575407473802271
TX,2023,1.3864200224079641
UT,2023,1.221191464059775
VA,2023,1.1688546455902191
VT,2023,1.0011059808248486
WA,2023,0.9965222090583153
WI,2023,1.0013596041738029
WV,2023,1.0027124289569338
WY,2023,0.9828004948019271
AL,2024,0.9635415302955357
AR,2024,1.0462800610047018
AZ,2024,1.3201135737700784
CA,2024,1.069865577446097
CO,2024,1.1109419704611
CT,2024,0.9472264774660835
DE,2024,0.9975016213285904
FL,2024,1.123186965491087
GA,2024,1.0703175568592789
IA,2024,1.2192341070267987
ID,2024,1.1688645566896305
IL,2024,0.9322719306931097
IN,2024,0.9397537001226615
KS,2024,1.0248272706974833
KY,2024,0.7969362876709186
LA,2024,1.1247038234579376
MA,2024,0.9357471763530244
MD,2024,0.9181436255544095
ME,2024,1.0713651113958313
MI,2024,0.95836842587678
MN,2024,0.9594919180734824
MO,2024,0.9121092793236638
MS,2024,0.980446580712613
MT,2024,1.1381949590751843
NC,2024,1.0109188298782434
ND,2024,2.2979386862570337
NE,2024,1.180893891640393
NH,2024,1.0351528092813176
NJ,2024,0.9695270508587571
NM,2024,1.3857342826893677
NV,2024,1.264941768558219
NY,2024,1.002480847589662
OH,2024,1.0004797752170451
OK,2024,1.25007430066875
OR,2024,1.309078480310105
PA,2024,0.9604220832394398
RI,2024,0.9862885301850357
SC,2024,1.0257411189150045
SD,2024,1.2015696490055128
TN,2024,0.9954976230192466
TX,2024,1.4237521938633764
UT,2024,1.272519493696274
VA,2024,1.222129927180914
VT,2024,1.0193169922371563
WA,2024,1.0025630254670521
WI,2024,0.9986475785924059
WV,2024,1.0318672976354157
WY,2024,1.0079144144871748
AL,2025,0.9635415302955357
AR,2025,1.0462800610047018
AZ,2025,1.3201135737700784
CA,2025,1.069865577446097
CO,2025,1.1109419704611
CT,2025,0.9472264774660835
DE,2025,0.9975016213285904
FL,2025,1.123186965491087
GA,2025,1.0703175568592789
IA,2025,1.2192341070267987
ID,2025,1.1688645566896305
IL,2025,0.9322719306931097
IN,2025,0.9397537001226615
KS,2025,1.0248272706974833
KY,2025,0.7969362876709186
LA,2025,1.1247038234579376
MA,2025,0.9357471763530244
MD,2025,0.9181436255544095
ME,2025,1.0713651113958313
MI,2025,0.95836842587678
MN,2025,0.9594919180734824
MO,2025,0.9121092793236638
MS,2025,0.980446580712613
MT,2025,1.1381949590751843
NC,2025,1.0109188298782434
ND,2025,2.2979386862570337
NE,2025,1.180893891640393
NH,2025,1.0351528092813176
NJ,2025,0.9695270508587571
NM,2025,1.3857342826893677
NV,2025,1.264941768558219
NY,2025,1.002480847589662
OH,2025,1.0004797752170451
OK,2025,1.25007430066875
OR,2025,1.309078480310105
PA,2025,0.9604220832394398
RI,2025,0.9862885301850357
SC,2025,1.0257411189150045
SD,2025,1.2015696490055128
TN,2025,0.9954976230192466
TX,2025,1.4237521938633764
UT,2025,1.272519493696274
VA,2025,1.222129927180914
VT,2025,1.0193169922371563
WA,2025,1.0025630254670521
WI,2025,0.9986475785924059
WV,2025,1.0318672976354157
WY,2025,1.0079144144871748
AL,2026,0.9642287778070013
AR,2026,1.1092228749695858
AZ,2026,1.3533751428152672
CA,2026,1.0999674111536395
CO,2026,1.1389332537793684
CT,2026,0.9646945205283814
DE,2026,1.0067154057123229
FL,2026,1.1335616879991766
GA,2026,1.08020393195899
IA,2026,1.2350699860345986
ID,2026,1.198315256939439
IL,2026,0.9498986808993656
IN,2026,0.9575219104292311
KS,2026,1.0381381193434704
KY,2026,0.7975047037311278
LA,2026,1.1923645064470867
MA,2026,0.9530035267199235
MD,2026,0.9266243911173658
ME,2026,1.0911224264060382
MI,2026,0.9764885904900527
MN,2026,0.971954166165136
MO,2026,0.9239561035767059
MS,2026,0.9811458857778687
MT,2026,1.166872908435289
NC,2026,1.0202565471598928
ND,2026,2.32778519300515
NE,2026,1.1962317932634619
NH,2026,1.0542423240686956
NJ,2026,0.9862782211481783
NM,2026,1.4206492304921734
NV,2026,1.2968132293241925
NY,2026,1.0198013827670804
OH,2026,1.0193961519774726
OK,2026,1.3252771044703624
OR,2026,1.3459108296772875
PA,2026,0.9770159408856132
RI,2026,1.0044769264418747
SC,2026,1.035215747628513
SD,2026,1.2171760952748818
TN,2026,0.9962076632640923
TX,2026,1.509403228237848
UT,2026,1.3045818827527318
VA,2026,1.233418572128632
VT,2026,1.0381144747169133
WA,2026,1.0307712285442843
WI,2026,1.0175293134515082
WV,2026,1.0413985130136667
WY,2026,1.0333098164853252
AL,2027,0.9671431369793697
AR,2027,1.1165964316177701
AZ,2027,1.3730104642811245
CA,2027,1.0928057868118342
CO,2027,1.1554573643963204
CT,2027,0.948545655523075
DE,2027,1.0147188529234028
FL,2027,1.1425735706811395
GA,2027,1.0887916173143342
IA,2027,1.2108162200329369
ID,2027,1.2157009060053012
IL,2027,0.9585014026857516
IN,2027,0.9661936717080155
KS,2027,1.0177516154945652
KY,2027,0.799915143246957
LA,2027,1.2002907469096384
MA,2027,0.9370503674813371
MD,2027,0.9339911100100399
ME,2027,1.072857174149145
MI,2027,0.9853321227956376
MN,2027,0.9528673539382463
MO,2027,0.9058118563799087
MS,2027,0.9841113765176819
MT,2027,1.1838023790174557
NC,2027,1.0283676472489742
ND,2027,2.2820731620986696
NE,2027,1.1727407147613345
NH,2027,1.0365944400888623
NJ,2027,0.9859240097237166
NM,2027,1.4412605920049246
NV,2027,1.3156279273583156
NY,2027,1.0194351318525692
OH,2027,1.0286282750048164
OK,2027,1.334086881139115
OR,2027,1.337147926647636
PA,2027,0.9766650559114525
RI,2027,0.9876621089624819
SC,2027,1.0434457742489571
SD,2027,1.1932737216997649
TN,2027,0.999218677877886
TX,2027,1.5194369829137684
UT,2027,1.3235092915960018
VA,2027,1.2432243229646514
VT,2027,1.0207365689078538
WA,2027,1.0240601239730744
WI,2027,1.0267445295257402
WV,2027,1.0496776929857905
WY,2027,1.048301498967619
AL,2028,0.975352803475687
AR,2028,1.1275088025022468
AZ,2028,1.4043667751797018
CA,2028,1.1202882228183446
CO,2028,1.181845277154896
CT,2028,0.9624014955338785
DE,2028,1.0322010630091394
FL,2028,1.1622585416891293
GA,2028,1.1075499992431213
IA,2028,1.2184009004419036
ID,2028,1.2434646387371875
IL,2028,0.9665648197154241
IN,2028,0.9743218001432813
KS,2028,1.024126918873823
KY,2028,0.806705282472803
LA,2028,1.2120210528900244
MA,2028,0.9507382905647297
MD,2028,0.9500824921267358
ME,2028,1.088528889340604
MI,2028,0.9936212539294796
MN,2028,0.9588362154650293
MO,2028,0.9114859573108556
MS,2028,0.9924650791781541
MT,2028,1.2108376248546981
NC,2028,1.0460850072869652
ND,2028,2.2963683088914073
NE,2028,1.1800868861925413
NH,2028,1.0517364489466638
NJ,2028,0.9975828350466479
NM,2028,1.4741755743626415
NV,2028,1.345673756862388
NY,2028,1.0314902355046847
OH,2028,1.0372816361022918
OK,2028,1.34712476163638
OR,2028,1.370775203121474
PA,2028,0.9882143915332449
RI,2028,1.00208934089047
SC,2028,1.0614229096751295
SD,2028,1.2007485140503869
TN,2028,1.0077006199902907
TX,2028,1.5342862690333046
UT,2028,1.3537351128144646
VA,2028,1.2646433679889446
VT,2028,1.035646934592007
WA,2028,1.0498137090689363
WI,2028,1.0353820435672458
WV,2028,1.0677621957997676
WY,2028,1.072242225256463
AL,2029,0.9813808856088444
AR,2029,1.1368645410049802
AZ,2029,1.4364676996073822
CA,2029,1.1466454961718002
CO,2029,1.2088598196502536
CT,2029,0.9768487700058631
DE,2029,1.0496444148211213
FL,2029,1.1818997582754223
GA,2029,1.1262666863097253
IA,2029,1.2260964924564206
ID,2029,1.2718876725927755
IL,2029,0.9743970376718171
IN,2029,0.9822168740614838
KS,2029,1.0305954490069495
KY,2029,0.8116910534498987
LA,2029,1.222078049345823
MA,2029,0.965010480600339
MD,2029,0.9661381074079849
ME,2029,1.1048695493540885
MI,2029,1.001672714181438
MN,2029,0.9648923603023206
MO,2029,0.9172430312360978
MS,2029,0.9985989222247492
MT,2029,1.2385148725485418
NC,2029,1.0637629863757976
ND,2029,2.310872495168588
NE,2029,1.1875404814866073
NH,2029,1.0675247921907627
NJ,2029,1.0116449704129373
NM,2029,1.5078721837827072
NV,2029,1.3764330800939026
NY,2029,1.0460303366482597
OH,2029,1.0456868829004413
OK,2029,1.3583028091801834
OR,2029,1.4030257400805417
PA,2029,1.0021444673690085
RI,2029,1.0171323970582742
SC,2029,1.0793600867409865
SD,2029,1.2083326111015444
TN,2029,1.013928624955559
TX,2029,1.5470173280632242
UT,2029,1.3846787019961397
VA,2029,1.286014804209143
VT,2029,1.0511937470081911
