r,year,multiplier
MI,2019,0.9778883068666815
MN,2019,0.9891877287747183
MO,2019,0.9194594579871894
MS,2019,0.985486393005389
MT,2019,1.1140385007564086
NC,2019,1.00289968805572
ND,2019,1.6640025749214857
NE,2019,1.018383246104441
NH,2019,0.9953712222300363
NJ,2019,0.9594652021736791
NM,2019,1.1221367189726963
NV,2019,1.116003253410957
NY,2019,1.0192755060841552
OH,2019,0.9647781514918446
OK,2019,1.1204917952395337
OR,2019,1.0992020844326904
PA,2019,0.9802086392814825
RI,2019,0.9650981700481157
SC,2019,0.9764346982831928
SD,2019,1.1333006434370483
TN,2019,0.9653273340182217
TX,2019,1.2004696017198178
UT,2019,1.12677615005675
VA,2019,1.0418086226679197
VT,2019,0.997111039414215
WA,2019,1.0096678237521863
WI,2019,1.0072734135645085
WV,2019,1.03831223612358
WY,2019,0.9800763820029381
AL,2020,0.9179746530601217
AR,2020,0.9535175379181196
AZ,2020,1.1631455934066732
CA,2020,1.0308721556591223
CO,2020,1.0704990302814021
CT,2020,0.9155809225842636
DE,2020,0.9693574071210335
FL,2020,1.0533512846095903
GA,2020,0.9510992269884301
IA,2020,1.118925317370456
ID,2020,1.076876594619199
IL,2020,0.9180170637891425
IN,2020,0.9182066795463394
KS,2020,0.9780130091840376
KY,2020,0.7678832936878085
LA,2020,1.0505507398732872
MA,2020,0.9156774539749208
MD,2020,0.887524147823997
ME,2020,0.9916039515223323
MI,2020,0.9374416360782621
MN,2020,0.9467713455543819
MO,2020,0.8838428133461825
MS,2020,0.9357957743051798
MT,2020,1.0612529578769823
NC,2020,0.9591566730398874
ND,2020,1.6840852932021484
NE,2020,1.0449949841035717
NH,2020,0.9961857594797832
NJ,2020,0.9392025659425305
NM,2020,1.120399713961426
NV,2020,1.1587011442251365
NY,2020,0.9864186699685077
OH,2020,0.9267199804519682
OK,2020,1.077504520771364
OR,2020,1.113225092353422
PA,2020,0.9415426487872887
RI,2020,0.9805586276841215
SC,2020,0.9349163684390545
SD,2020,1.118147091837077
TN,2020,0.9186692294991168
TX,2020,1.1952611556181816
UT,2020,1.1484759271557023
VA,2020,1.0321610461142148
VT,2020,0.9836738009382313
WA,2020,0.9620642013905489
WI,2020,0.9828381496099199
WV,2020,1.0018974891922257
WY,2020,0.8965469159438456
AL,2021,0.9421161578556292
AR,2021,1.013649537718519
AZ,2021,1.1593898876141218
CA,2021,1.0292484088431797
CO,2021,1.0827554868029603
CT,2021,0.9402986762397765
DE,2021,1.0004927693738865
FL,2021,1.0520881021589839
GA,2021,0.9790759532967341
IA,2021,1.1693025517861269
ID,2021,1.1144342277613313
IL,2021,0.9436828879552763
IN,2021,0.9430693381155627
KS,2021,1.0032436628037507
KY,2021,0.7971298876616235
LA,2021,1.0704803044009186
MA,2021,0.9331897796422972
MD,2021,0.9138285854450593
ME,2021,1.0162241401914995
MI,2021,0.9648156295757391
MN,2021,0.9847864054940125
MO,2021,0.9083572603758059
MS,2021,0.966675458809625
MT,2021,1.0892309835539524
NC,2021,0.9988134693353585
ND,2021,1.76479182094035
NE,2021,1.084346918725703
NH,2021,1.0155336798115768
NJ,2021,0.9545805029514272
NM,2021,1.1522436099231617
NV,2021,1.1878112595705195
NY,2021,0.9962897674578718
OH,2021,0.9601200360518719
OK,2021,1.1163634357594552
OR,2021,1.181869436354542
PA,2021,0.9662908122395292
RI,2021,0.997664383515117
SC,2021,0.9726461085647023
SD,2021,1.1485751911598068
TN,2021,0.9632605285730084
TX,2021,1.2215793432406006
UT,2021,1.18856970096684
VA,2021,1.1033041651343267
VT,2021,1.0003328668183136
WA,2021,0.9792299314854606
WI,2021,1.012379185825834
WV,2021,1.0239507285930798
WY,2021,0.9234084654758796
AL,2022,0.9580344594855233
AR,2022,1.0218767481767526
AZ,2022,1.2090147818459884
CA,2022,1.0639488590331472
CO,2022,1.0964429958852915
CT,2022,0.9477455630144225
DE,2022,1.0073479843002353
FL,2022,1.0870992576370346
GA,2022,1.0336904375138303
IA,2022,1.199507807468472
ID,2022,1.1572224730533962
IL,2022,0.9471695122317999
IN,2022,0.9465253608209908
KS,2022,1.040261327402375
KY,2022,0.8062862542955614
LA,2022,1.121391387245103
MA,2022,0.9519792567571752
MD,2022,0.9245225004260892
ME,2022,1.0588888788689563
MI,2022,0.973305375942485
MN,2022,0.9863536067013621
MO,2022,0.9390155100581493
MS,2022,0.9862211300197722
MT,2022,1.1352017389473095
NC,2022,1.0256248240956671
ND,2022,1.960046425454588
NE,2022,1.1350324251962582
NH,2022,1.0152455813282208
NJ,2022,0.9785017258427032
NM,2022,1.2362189263960397
NV,2022,1.2057351905688647
NY,2022,1.0139822361773236
OH,2022,0.9719844617213904
OK,2022,1.2027100586064199
OR,2022,1.2316218073954832
PA,2022,0.978767418646466
RI,2022,1.0384578659400707
SC,2022,1.0097494685196802
SD,2022,1.1861471699727195
TN,2022,0.9871866240440387
TX,2022,1.3345396925829314
UT,2022,1.2173393640745214
VA,2022,1.1655870281675704
VT,2022,1.0151224790336875
WA,2022,1.0100165985539373
WI,2022,1.0195091020058769
WV,2022,1.0308594867419734
WY,2022,0.9654640792261483
AL,2023,0.9344033402285393
AR,2023,1.018072243327468
AZ,2023,1.2447965227343079
CA,2023,1.0311561718450135
CO,2023,1.0802212026879137
CT,2023,0.9181943676237475
DE,2023,0.9707023418080973
FL,2023,1.1014631958924905
GA,2023,1.0132799974249138
IA,2023,1.2056317459127301
ID,2023,1.1366443410597789
IL,2023,0.9126079461492637
IN,2023,0.9089760577228105
KS,2023,1.018810497350675
KY,2023,0.7625890643515519
LA,2023,1.124476139430209
MA,2023,0.9400225202144163
MD,2023,0.8872390827664046
ME,2023,1.0374991927209969
MI,2023,0.9443665646195702
MN,2023,0.981329840453267
MO,2023,0.902220984808171
MS,2023,0.9749954748878211
MT,2023,1.1311301435119565
NC,2023,0.9819030514738988
ND,2023,2.176876077479381
NE,2023,1.1263587001220674
NH,2023,1.0035107161409296
NJ,2023,0.9360661713686986
NM,2023,1.294476146045499
NV,2023,1.1829695371705677
NY,2023,0.9912106663473204
OH,2023,0.9540164146089203
OK,2023,1.1952747621545092
OR,2023,1.2700280451009864
PA,2023,0.9377324841139573
RI,2023,1.0130169232451196
SC,2023,0.9917058008016176
SD,2023,1.1896637661326355
TN,2023,0.9575407473802271
TX,2023,1.3864200224079641
UT,2023,1.221191464059775
VA,2023,1.1688546455902191
VT,2023,1.0011059808248486
WA,2023,0.9965222090583153
WI,2023,1.0013596041738029
WV,2023,1.0027124289569338
WY,2023,0.9828004948019271
AL,2024,0.9391519324074827
AR,2024,1.0751471680310578
AZ,2024,1.3234780070276697
CA,2024,1.0708590572478918
CO,2024,1.148500159160213
CT,2024,0.9399702722580175
DE,2024,0.9964717031027271
FL,2024,1.130703882584171
GA,2024,1.040179673279849
IA,2024,1.2571541376587416
ID,2024,1.208489708744279
IL,2024,0.9227110223863021
IN,2024,0.9190389269401625
KS,2024,1.0623491265692606
KY,2024,0.7664645047645131
LA,2024,1.1875162541269797
MA,2024,0.9623161014822152
MD,2024,0.9107927340699918
ME,2024,1.0621045314983333
MI,2024,0.9548212263813046
MN,2024,1.0232667425324398
MO,2024,0.9407771883739352
MS,2024,0.9799503543143279
MT,2024,1.20262696808935
NC,2024,1.0079697594645267
ND,2024,2.2699043694322474
NE,2024,1.1744933767270562
NH,2024,1.0273099839481434
NJ,2024,0.9433434819938775
NM,2024,1.3762977953617141
NV,2024,1.2577430422041116
NY,2024,0.9989166898471898
OH,2024,0.9645779055633323
OK,2024,1.2622839724509207
OR,2024,1.318928278945162
PA,2024,0.9450227492457905
RI,2024,1.0370416403326097
SC,2024,1.018032743653363
SD,2024,1.2405037699833286
TN,2024,0.9624069227332789
TX,2024,1.4641451729609893
UT,2024,1.2983809124907097
VA,2024,1.1998843818603677
VT,2024,1.0248482179109426
WA,2024,1.0348915736104116
WI,2024,1.0124452105005353
WV,2024,1.0293315661975806
WY,2024,1.0449216529856018
AL,2025,0.9387480506954468
AR,2025,1.0999782598948413
AZ,2025,1.3337218083438211
CA,2025,1.0704856310308672
CO,2025,1.1573896211531842
CT,2025,0.9428142214639962
DE,2025,1.0077961440521144
FL,2025,1.1435538102938065
GA,2025,1.0520008351353565
IA,2025,1.2775762153110624
ID,2025,1.21784349354709
IL,2025,0.9412104092871154
IN,2025,0.9374646921839817
KS,2025,1.079606657453323
KY,2025,0.7661348871747312
LA,2025,1.2149425694006033
MA,2025,0.9652276596383434
MD,2025,0.9211434730844477
ME,2025,1.065318006890236
MI,2025,0.9739643891477527
MN,2025,1.0398893922529844
MO,2025,0.9560598209636707
MS,2025,0.9795289272659947
MT,2025,1.2119353749182784
NC,2025,1.0194248705171358
ND,2025,2.306778259361305
NE,2025,1.193572656047829
NH,2025,1.0304181858768329
NJ,2025,0.9591259062085665
NM,2025,1.386950425093889
NV,2025,1.2674780508424843
NY,2025,1.0156288707815184
OH,2025,0.9839166795002081
OK,2025,1.2914370876802632
OR,2025,1.3184683468986431
PA,2025,0.9608332681138538
RI,2025,1.0401792861035826
SC,2025,1.0296022158763556
SD,2025,1.2606553675955166
TN,2025,0.9619930402269282
TX,2025,1.497960379262737
UT,2025,1.30843046074887
VA,2025,1.2135205140115974
VT,2025,1.0279489715853911
WA,2025,1.0345306898482132
WI,2025,1.032743673627687
WV,2025,1.0410294443234216
WY,2025,1.0530094109591315
AL,2026,0.9652769648435756
AR,2026,1.1190061232859907
AZ,2026,1.358947611944329
CA,2026,1.0940848700322847
CO,2026,1.179280305619633
CT,2026,0.9536825987656188
DE,2026,1.019080075358499
FL,2026,1.1563577714090243
GA,2026,1.0637797104842908
IA,2026,1.2732323449805216
ID,2026,1.2408775930063496
IL,2026,0.9552502772131484
IN,2026,0.9514486859155759
KS,2026,1.0759359008504976
KY,2026,0.7877857727693142
LA,2026,1.2359591313468883
MA,2026,0.9763544099016372
MD,2026,0.931457185569809
ME,2026,1.0775985577999547
MI,2026,0.9884928423537165
MN,2026,1.0363536778087765
MO,2026,0.9528091343582575
MS,2026,1.0072103043914091
MT,2026,1.2348577291550735
NC,2026,1.0308390044953468
ND,2026,2.2989350125006576
NE,2026,1.189514405130338
NH,2026,1.0422964259029255
NJ,2026,0.9718569282262165
NM,2026,1.4131829863433036
NV,2026,1.2914509304778636
NY,2026,1.0291098886874916
OH,2026,0.9985935892475906
OK,2026,1.313776882364017
OR,2026,1.3475344536564722
PA,2026,0.9735869529142184
RI,2026,1.0521700481066756
SC,2026,1.0411303019336577
SD,2026,1.256369029619976
TN,2026,0.9891788551603083
TX,2026,1.5238726963522495
UT,2026,1.333177907796136
VA,2026,1.2271078671680977
VT,2026,1.039798747517554
WA,2026,1.0573372892983326
WI,2026,1.0481489269441702
WV,2026,1.052685476951645
WY,2026,1.0729258646184792
AL,2027,0.9810692169141856
AR,2027,1.1376944615188906
AZ,2027,1.3894182741312677
CA,2027,1.1308207200970366
CO,2027,1.2057224226669812
CT,2027,0.9772802518245698
DE,2027,1.035526876758032
FL,2027,1.1750200797722608
GA,2027,1.0809479135080158
IA,2027,1.2866483889733615
ID,2027,1.2687008597897842
IL,2027,0.9702177402885988
IN,2027,0.9663565832638742
KS,2027,1.0872730330213796
KY,2027,0.8006742099270674
LA,2027,1.2566006826377998
MA,2027,1.0005130478565047
MD,2027,0.9464898524952666
ME,2027,1.1042623523755324
MI,2027,1.0039811708799744
MN,2027,1.0472737322579404
MO,2027,0.9628488802960076
MS,2027,1.0236885998386052
MT,2027,1.2625460170502778
NC,2027,1.0474755817298325
ND,2027,2.323158881290969
NE,2027,1.2020483135346123
NH,2027,1.0680867144904251
NJ,2027,0.9896543197898339
NM,2027,1.4448697276177422
NV,2027,1.32040816524374
NY,2027,1.0479557404986122
OH,2027,1.014240182638853
OK,2027,1.3357180551862755
OR,2027,1.3927803253457047
PA,2027,0.9914160260205535
RI,2027,1.0782046468152793
SC,2027,1.0579329690851227
SD,2027,1.2696073849280805
TN,2027,1.0053621501031649
TX,2027,1.549322644999254
UT,2027,1.3630707552513994
VA,2027,1.2469120021670264
VT,2027,1.0655272342560245
WA,2027,1.09283927382572
WI,2027,1.0645719845824033
WV,2027,1.0696746315767176
WY,2027,1.096983275871915
AL,2028,0.9921775455927785
AR,2028,1.1504809760795067
AZ,2028,1.4162268179780932
CA,2028,1.1609629123961598
CO,2028,1.2289865923104808
CT,2028,0.9977183690559751
DE,2028,1.0493956428722493
FL,2028,1.1907570722459757
GA,2028,1.0954250015784175
IA,2028,1.2956196961014288
ID,2028,1.2931801856065153
IL,2028,0.9806148591075208
IN,2028,0.9767123248674583
KS,2028,1.0948541720449811
KY,2028,0.8097399844259533
LA,2028,1.2707235807171113
MA,2028,1.0214370386211442
MD,2028,0.9591661496425055
ME,2028,1.127356079451202
MI,2028,1.0147401078609604
MN,2028,1.0545759714553486
MO,2028,0.9695624572895976
MS,2028,1.0352794939727652
MT,2028,1.2869065864244569
NC,2028,1.0615043763264977
ND,2028,2.339357379660822
NE,2028,1.2104297366925734
NH,2028,1.0904238909997286
NJ,2028,1.0053086153734456
NM,2028,1.472748196014892
NV,2028,1.3458851730337633
NY,2028,1.0645322446296623
OH,2028,1.0251090579973725
OK,2028,1.3507301510865366
OR,2028,1.4299050893785064
PA,2028,1.0070981881728402
RI,2028,1.1007534222867112
SC,2028,1.0721018190127036
SD,2028,1.278459871652399
TN,2028,1.0167455397884408
TX,2028,1.5667354365961537
UT,2028,1.389370929064307
VA,2028,1.2636118400091936
VT,2028,1.087810883686494
WA,2028,1.1219690650987895
WI,2028,1.075980229304569
WV,2028,1.0840007370758757
WY,2028,1.118149345728621
AL,2029,1.0034909164724108
AR,2029,1.1689137486334131
AZ,2029,1.4542496786151535
CA,2029,1.1939465501191058
CO,2029,1.2619824269684852
CT,2029,1.021469020166015
DE,2029,1.0683251358099373
FL,2029,1.2122365092368592
GA,2029,1.1151847937711794
IA,2029,1.3139177053349085
ID,2029,1.327899489994582
IL,2029,0.9952771296886592
IN,2029,0.9913162442901899
KS,2029,1.1103167740798798
KY,2029,0.8189730988020757
LA,2029,1.2910828558631136
MA,2029,1.045752311836087
MD,2029,0.976468040477531
ME,2029,1.1541927517529884
MI,2029,1.0299126232402727
MN,2029,1.0694697253255314
MO,2029,0.9832555671190513
MS,2029,1.0470843377040295
MT,2029,1.3214574572082702
NC,2029,1.0806522923022108
ND,2029,2.372396073856539
NE,2029,1.2275246099529324
NH,2029,1.116381393838622
NJ,2029,1.025061900007731
NM,2029,1.5122885427303308
NV,2029,1.3820195010369634
NY,2029,1.0854492129207707
OH,2029,1.0404366111584709
OK,2029,1.3723712752549044
OR,2029,1.4705295321946121
PA,2029,1.0268866360797164
RI,2029,1.1269568192589958
SC,2029,1.0914408966516547
SD,2029,1.2965155330525149
TN,2029,1.028339048866462
TX,2029,1.591837353581634
UT,2029,1.4266727627383904
VA,2029,1.2864054656201824
VT,2029,1.1137061839770839
